LocProfile,CurrentZoneId,CurrentCategoryCode,Location,AisleId,Item,Color,Size_,SKU,PhysicalQty,ForecastStartDate,ForecastModifiedDateTime,CurrentCategoryName,ForecastCategoryName,HasForecast,ExactZoneMatch,CategoryMatch,OutOfExactZone,OutOfCategory,NoForecast,OldProductGroupCode,OldSizeGroupCode,OldVelocity,OldSlotTier,OldPutawayIndicator,NewProductGroupCode,NewSizeGroupCode,NewVelocity,NewSlotTier,NewPutawayIndicator,HasOldForecast,HasNewForecast,HasBothForecasts,SlotTierChanged,ProductGroupChanged,SizeGroupChanged,OldExactMatch,NewExactMatch,WouldLoseExactMatch,WouldGainExactMatch,OldVelocityFromZone,NewVelocityFromForecast,VelocityZoneMatchAfter
Picking,BOYMB,BOY,22-131D,22,84121,5SC,120,84121-5SC-120,87.0,2026-06-02,2026-06-01 21:16:09.000,Boys,Boys,True,True,True,False,False,False,BOY,M,B,BOYMB,0.0,BOY,M,B,BOYMB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,BOYMB,BOY,22-131W,22,80039,4WW,S,80039-4WW-S,28.0,2026-06-02,2026-06-01 21:12:22.000,Boys,Adult Sleep,True,False,False,True,True,False,ASL,S,A,ASLSA,0.0,ASL,S,A,ASLSA,0.0,True,True,True,False,False,False,False,False,False,False,B,A,False
Picking,BOYMB,BOY,22-132D,22,84655,68K,120,84655-68K-120,38.0,2026-06-02,2026-06-01 21:17:08.000,Boys,Boys,True,True,True,False,False,False,BOY,M,B,BOYMB,0.0,BOY,M,B,BOYMB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,BOYMB,BOY,22-132W,22,84509,5LB,130,84509-5LB-130,94.0,2026-06-02,2026-06-01 21:16:47.000,Boys,Girls,True,False,False,True,True,False,GIR,M,C,GIRMC,0.0,GIR,M,C,GIRMC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,BOYMB,BOY,22-133D,22,84110,5DW,130,84110-5DW-130,58.0,2026-06-02,2026-06-01 21:16:06.000,Boys,Boys,True,True,True,False,False,False,BOY,M,B,BOYMB,0.0,BOY,M,B,BOYMB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,BOYMB,BOY,22-133W,22,84110,5DW,120,84110-5DW-120,27.0,2026-06-02,2026-06-01 21:16:06.000,Boys,Boys,True,False,True,True,False,False,BOY,M,A,BOYMA,0.0,BOY,M,B,BOYMB,0.0,True,True,True,True,False,False,False,True,False,True,B,B,True
Picking,BOYMC,BOY,12-001C,12,84085,5M5,100,84085-5M5-100,23.0,2026-06-02,2026-06-01 21:16:00.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,A,KUSSA,0.0,KUS,S,A,KUSSA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-003C,12,84504,6HI,110,84504-6HI-110,74.0,2026-06-02,2026-06-01 21:16:46.000,Boys,Girls,True,False,False,True,True,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-003X,12,84123,5PT,120,84123-5PT-120,14.0,2026-06-02,2026-06-01 21:16:09.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,12-004C,12,84504,6HI,120,84504-6HI-120,63.0,2026-06-02,2026-06-01 21:16:46.000,Boys,Girls,True,False,False,True,True,False,GIR,M,AA,GIRMAA,0.0,GIR,M,AA,GIRMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-005C,12,84540,5ZH,60,84540-5ZH-60,11.0,2026-06-02,2026-06-01 21:16:51.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,B,BAPIB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-005X,12,82722,5YP,90,82722-5YP-90,17.0,2026-06-02,2026-06-01 21:14:20.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,X,B,BAPXB,0.0,BAP,X,B,BAPXB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-006C,12,84624,29O,110,84624-29O-110,19.0,2026-06-02,2026-06-01 21:17:01.000,Boys,Kids Unisex,True,False,False,True,True,False,KNI,S,C,KNISC,0.0,KNI,S,C,KNISC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-007X,12,82840,3BW,85,82840-3BW-85,12.0,2026-06-02,2026-06-01 21:14:32.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,X,C,BAPXC,0.0,BAP,X,C,BAPXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-008X,12,82404,3VC,130,82404-3VC-130,6.0,2026-06-02,2026-06-01 21:13:35.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,12-009C,12,84601,6FW,100,84601-6FW-100,33.0,2026-06-02,2026-06-01 21:16:56.000,Boys,Kids Unisex,True,False,False,True,True,False,KNI,S,AA,KNISAA,0.0,KNI,S,AA,KNISAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-009X,12,82646,4JY,110,82646-4JY-110,84.0,2026-06-02,2026-06-01 21:14:02.000,Boys,Girls,True,False,False,True,True,False,GIR,S,A,GIRSA,0.0,GIR,S,A,GIRSA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-010C,12,67377,015,130,67377-015-130,130.0,2026-06-02,2026-06-01 21:12:06.000,Boys,Girls,True,False,False,True,True,False,GIR,M,AA,GIRMAA,0.0,GIR,M,AA,GIRMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-010X,12,84608,61B,100,84608-61B-100,43.0,2026-06-02,2026-06-01 21:16:58.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,A,KUSSA,0.0,KUS,S,A,KUSSA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-011C,12,82896,5ZE,140,82896-5ZE-140,67.0,2026-06-02,2026-06-01 21:14:34.000,Boys,Boys,True,False,True,True,False,False,BOY,L,A,BOYLA,0.0,BOY,L,B,BOYLB,0.0,True,True,True,True,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-011X,12,80824,XQ6,130,80824-XQ6-130,12.0,2026-06-02,2026-06-01 21:12:34.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,12-012C,12,84082,5K5,110,84082-5K5-110,139.0,2026-06-02,2026-06-01 21:15:58.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,AA,KUSSAA,0.0,KUS,S,AA,KUSSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-013C,12,83403,4VN,70,83403-4VN-70,137.0,2026-06-02,2026-06-01 21:15:02.000,Boys,Baby Sleepwear,True,False,False,True,True,False,BSL,I,A,BSLIA,0.0,BSL,I,AA,BSLIAA,0.0,True,True,True,True,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-013X,12,59852,2CH,90,59852-2CH-90,34.0,2026-06-02,2026-06-01 21:11:49.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,A,KUSXA,0.0,KUS,X,A,KUSXA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-014C,12,84521,60J,100,84521-60J-100,37.0,2026-06-02,2026-06-01 21:16:49.000,Boys,Girls,True,False,False,True,True,False,GIR,S,B,GIRSB,0.0,GIR,S,B,GIRSB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-016C,12,84643,5WA,130,84643-5WA-130,62.0,2026-06-02,2026-06-01 21:17:04.000,Boys,Girls,True,False,False,True,True,False,GIR,M,AA,GIRMAA,0.0,GIR,M,AA,GIRMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-016X,12,80617,6FN,70,80617-6FN-70,15.0,2026-06-02,2026-06-01 21:12:33.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,AA,BAPIAA,0.0,BAP,I,AA,BAPIAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-017C,12,67377,015,130,67377-015-130,36.0,2026-06-02,2026-06-01 21:12:06.000,Boys,Girls,True,False,False,True,True,False,GIR,M,AA,GIRMAA,0.0,GIR,M,AA,GIRMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-017X,12,80441,5HR,140,80441-5HR-140,76.0,2026-06-02,2026-06-01 21:12:31.000,Boys,Kids Unisex,True,False,False,True,True,False,KNI,L,AA,KNILAA,0.0,KNI,L,AA,KNILAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-018C,12,60325,2HC,XXL,60325-2HC-XXL,16.0,2026-06-02,2026-06-01 21:11:51.000,Boys,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-018X,12,83806,2TZ,70,83806-2TZ-70,28.0,2026-06-02,2026-06-01 21:15:39.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,2.0,BAP,I,C,BAPIC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-019C,12,84517,60J,90,84517-60J-90,27.0,2026-06-02,2026-06-01 21:16:49.000,Boys,Girls,True,False,False,True,True,False,GIR,X,B,GIRXB,0.0,GIR,X,B,GIRXB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-019X,12,84460,60K,90,84460-60K-90,25.0,2026-06-02,2026-06-01 21:16:42.000,Boys,Girls,True,False,False,True,True,False,GIR,X,AA,GIRXAA,0.0,GIR,X,AA,GIRXAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-020C,12,68173,4MT,70,68173-4MT-70,15.0,2026-06-02,2026-06-01 21:12:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-021X,12,68125,4LN,100,68125-4LN-100,18.0,2026-06-02,2026-06-01 21:12:16.000,Boys,Girls,True,False,False,True,True,False,GIR,S,C,GIRSC,0.0,GIR,S,C,GIRSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-022C,12,82646,4JY,130,82646-4JY-130,11.0,2026-06-02,2026-06-01 21:14:02.000,Boys,Girls,True,False,False,True,True,False,GIR,M,AA,GIRMAA,0.0,GIR,M,AA,GIRMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-022X,12,65593,5EB,70,65593-5EB-70,147.0,2026-06-02,2026-06-01 21:11:54.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,C,BAPIC,0.0,True,True,True,True,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-023X,12,59852,4XM,130,59852-4XM-130,17.0,2026-06-02,2026-06-01 21:11:48.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,C,KUSMC,2.0,KUS,M,C,KUSMC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-024C,12,82410,5BA,75,82410-5BA-75,56.0,2026-06-02,2026-06-01 21:13:37.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-025C,12,84109,5HW,100,84109-5HW-100,42.0,2026-06-02,2026-06-01 21:16:05.000,Boys,Boys,True,False,True,True,False,False,BOY,S,C,BOYSC,0.0,BOY,S,C,BOYSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-026C,12,82603,5WG,140,82603-5WG-140,33.0,2026-06-02,2026-06-01 21:13:55.000,Boys,Kids Unisex,True,False,False,True,True,False,KNI,L,A,KNILA,0.0,KNI,L,A,KNILA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-027C,12,84643,6HC,100,84643-6HC-100,85.0,2026-06-02,2026-06-01 21:17:04.000,Boys,Girls,True,False,False,True,True,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-027X,12,59852,2CK,100,59852-2CK-100,29.0,2026-06-02,2026-06-01 21:11:47.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,C,KUSSC,2.0,KUS,S,C,KUSSC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-028C,12,84455,6CR,110,84455-6CR-110,41.0,2026-06-02,2026-06-01 21:16:41.000,Boys,Girls,True,False,False,True,True,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-028X,12,81884,3PS,75,81884-3PS-75,15.0,2026-06-02,2026-06-01 21:13:07.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-029C,12,83095,461,85,83095-461-85,14.0,2026-06-02,2026-06-01 21:14:41.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,X,C,BAPXC,0.0,BAP,X,C,BAPXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-030X,12,67521,6HR,120,67521-6HR-120,14.0,2026-06-02,2026-06-01 21:12:09.000,Boys,Boys,True,False,True,True,False,False,BOY,M,AA,BOYMAA,0.0,BOY,M,AA,BOYMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-031X,12,83507,5WG,130,83507-5WG-130,53.0,2026-06-02,2026-06-01 21:15:07.000,Boys,Girls,True,False,False,True,True,False,GIR,M,A,GIRMA,0.0,GIR,M,A,GIRMA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-032C,12,84460,5ZO,85,84460-5ZO-85,100.0,2026-06-02,2026-06-01 21:16:42.000,Boys,Girls,True,False,False,True,True,False,GIR,X,AA,GIRXAA,0.0,GIR,X,AA,GIRXAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-032X,12,59852,2CK,110,59852-2CK-110,25.0,2026-06-02,2026-06-01 21:11:47.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,C,KUSSC,2.0,KUS,S,C,KUSSC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-034C,12,83890,4CD,140,83890-4CD-140,7.0,2026-06-02,2026-06-01 21:15:43.000,Boys,Collab Apparel/Accessories,True,False,False,True,True,False,COL,L,C,COLLC,0.0,COL,L,C,COLLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-034X,12,50265,2CK,XS,50265-2CK-XS,60.0,2026-06-02,2026-06-01 21:11:36.000,Boys,Other,True,False,False,True,True,False,OTH,X,C,OTHXC,0.0,OTH,X,C,OTHXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-035C,12,83557,3WA,85,83557-3WA-85,16.0,2026-06-02,2026-06-01 21:15:10.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,0.0,CSL,X,C,CSLXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-035X,12,83507,5WH,120,83507-5WH-120,80.0,2026-06-02,2026-06-01 21:15:07.000,Boys,Girls,True,False,False,True,True,False,GIR,M,A,GIRMA,0.0,GIR,M,A,GIRMA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-036C,12,66716,5GC,90,66716-5GC-90,33.0,2026-06-02,2026-06-01 21:11:57.000,Boys,Boys,True,False,True,True,False,False,BOY,X,C,BOYXC,0.0,BOY,X,B,BOYXB,0.0,True,True,True,True,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-037C,12,83569,3WL,100,83569-3WL-100,70.0,2026-06-02,2026-06-01 21:15:11.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,S,A,CSLSA,0.0,CSL,S,A,CSLSA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-038C,12,84082,5K5,110,84082-5K5-110,13.0,2026-06-02,2026-06-01 21:15:58.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,AA,KUSSAA,0.0,KUS,S,AA,KUSSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-039C,12,83569,3WL,110,83569-3WL-110,73.0,2026-06-02,2026-06-01 21:15:11.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,S,A,CSLSA,0.0,CSL,S,A,CSLSA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-040C,12,64336,GK3,1Y/3Y,64336-GK3-1Y/3Y,25.0,2026-06-02,2026-06-01 21:11:53.000,Boys,Accessories,True,False,False,True,True,False,ACC,M,C,ACCMC,0.0,ACC,M,C,ACCMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-040X,12,83646,2GT,70,83646-2GT-70,93.0,2026-06-02,2026-06-01 21:15:28.000,Boys,Baby Sleepwear,True,False,False,True,True,False,BSL,I,C,BSLIC,2.0,BSL,I,C,BSLIC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-041C,12,83588,3VV,90,83588-3VV-90,5.0,2026-06-02,2026-06-01 21:15:13.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,2.0,CSL,X,C,CSLXC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-042C,12,81884,3PP,70,81884-3PP-70,15.0,2026-06-02,2026-06-01 21:13:07.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-043C,12,84608,6CN,100,84608-6CN-100,33.0,2026-06-02,2026-06-01 21:16:58.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,AA,KUSSAA,0.0,KUS,S,A,KUSSA,0.0,True,True,True,True,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-044C,12,83588,3VV,110,83588-3VV-110,27.0,2026-06-02,2026-06-01 21:15:13.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,S,C,CSLSC,2.0,CSL,S,C,CSLSC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-044X,12,84052,5IH,130,84052-5IH-130,4.0,2026-06-02,2026-06-01 21:15:56.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,M,C,CSLMC,0.0,CSL,M,C,CSLMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-045X,12,82410,5BA,85,82410-5BA-85,16.0,2026-06-02,2026-06-01 21:13:38.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,X,C,BAPXC,0.0,BAP,X,C,BAPXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-046X,12,84213,5RC,90,84213-5RC-90,27.0,2026-06-02,2026-06-01 21:16:16.000,Boys,Girls,True,False,False,True,True,False,GIR,X,B,GIRXB,0.0,GIR,X,B,GIRXB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-047C,12,84154,5MF,75,84154-5MF-75,9.0,2026-06-02,2026-06-01 21:16:11.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-047X,12,81338,2NN,100,81338-2NN-100,46.0,2026-06-02,2026-06-01 21:12:43.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,AA,KUSSAA,0.0,KUS,S,AA,KUSSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-048X,12,83358,015,70,83358-015-70,15.0,2026-06-02,2026-06-01 21:14:58.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-049C,12,81339,2MN,140,81339-2MN-140,9.0,2026-06-02,2026-06-01 21:12:47.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,A,KUSLA,0.0,KUS,L,B,KUSLB,0.0,True,True,True,True,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,12-049X,12,81700,5ZA,85,81700-5ZA-85,172.0,2026-06-02,2026-06-01 21:13:04.000,Boys,Girls,True,False,False,True,True,False,GIR,X,AA,GIRXAA,0.0,GIR,X,AA,GIRXAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-050C,12,82778,M07,130,82778-M07-130,35.0,2026-06-02,2026-06-01 21:14:24.000,Boys,Boys,True,False,True,True,False,False,BOY,M,A,BOYMA,0.0,BOY,M,A,BOYMA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-050X,12,68173,4MM,70,68173-4MM-70,14.0,2026-06-02,2026-06-01 21:12:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-051C,12,82788,6AN,130,82788-6AN-130,95.0,2026-06-02,2026-06-01 21:14:26.000,Boys,Boys,True,False,True,True,False,False,BOY,M,AA,BOYMAA,0.0,BOY,M,AA,BOYMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-051X,12,82717,5XE,70,82717-5XE-70,7.0,2026-06-02,2026-06-01 21:14:15.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,C,BAPIC,0.0,True,True,True,True,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-052C,12,82410,5BA,60,82410-5BA-60,38.0,2026-06-02,2026-06-01 21:13:37.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-052X,12,83390,3LC,70,83390-3LC-70,75.0,2026-06-02,2026-06-01 21:15:00.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-055C,12,68173,4MT,60,68173-4MT-60,15.0,2026-06-02,2026-06-01 21:12:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-055X,12,83347,4LU,70,83347-4LU-70,15.0,2026-06-02,2026-06-01 21:14:58.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-056C,12,84460,64A,100,84460-64A-100,3.0,2026-06-02,2026-06-01 21:16:42.000,Boys,Girls,True,False,False,True,True,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-056X,12,82788,5XF,100,82788-5XF-100,29.0,2026-06-02,2026-06-01 21:14:26.000,Boys,Boys,True,False,True,True,False,False,BOY,S,AA,BOYSAA,0.0,BOY,S,AA,BOYSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-057C,12,83665,3LA,NB,83665-3LA-NB,8.0,2026-06-02,2026-06-01 21:15:30.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-059C,12,82717,5XF,80,82717-5XF-80,62.0,2026-06-02,2026-06-01 21:14:15.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,X,AA,BAPXAA,0.0,BAP,X,AA,BAPXAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-059X,12,83635,2GT,100,83635-2GT-100,80.0,2026-06-02,2026-06-01 21:15:19.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,C,KUSSC,0.0,KUS,S,C,KUSSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-061C,12,84228,5RC,50,84228-5RC-50,66.0,2026-06-02,2026-06-01 21:16:17.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-061X,12,84226,5PM,60,84226-5PM-60,48.0,2026-06-02,2026-06-01 21:16:17.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-063C,12,83019,4AL,50,83019-4AL-50,18.0,2026-06-02,2026-06-01 21:14:37.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-063X,12,65593,3MK,75,65593-3MK-75,60.0,2026-06-02,2026-06-01 21:11:54.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-064X,12,84328,5MW,100,84328-5MW-100,91.0,2026-06-02,2026-06-01 21:16:31.000,Boys,Girls,True,False,False,True,True,False,GIR,S,B,GIRSB,0.0,GIR,S,B,GIRSB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
