SKU,Velocity_Old,Velocity_New,SlotTier_Old,SlotTier_New,ProductGroupCode_Old,ProductGroupCode_New,SizeGroupCode_Old,SizeGroupCode_New,FD14_Old,FD14_New,FD14Delta,RankDelta,PutawayIndicator_Old,PutawayIndicator_New
84505-5ZU-120,AA,C,GIRMAA,GIRMC,GIR,GIR,M,M,154,13,-141,-3,0,0
84433-68I-150,AA,C,KUSLAA,KUSLC,KUS,KUS,L,L,63,0,-63,-3,0,0
84505-5ZX-120,AA,C,GIRMAA,GIRMC,GIR,GIR,M,M,48,13,-35,-3,0,0
84949-6SP-60,AA,C,BSLIAA,BSLIC,BSL,BSL,I,I,0,0,0,-3,2,2
84949-6SP-70,AA,C,BSLIAA,BSLIC,BSL,BSL,I,I,0,0,0,-3,2,2
84949-6SP-75,AA,C,BSLIAA,BSLIC,BSL,BSL,I,I,0,0,0,-3,2,2
84949-6ZD-60,AA,C,BSLIAA,BSLIC,BSL,BSL,I,I,0,0,0,-3,2,2
84949-6ZD-70,AA,C,BSLIAA,BSLIC,BSL,BSL,I,I,0,0,0,-3,2,2
84949-6ZD-75,AA,C,BSLIAA,BSLIC,BSL,BSL,I,I,0,0,0,-3,2,2
84949-6ZD-80,AA,C,BSLXAA,BSLXC,BSL,BSL,X,X,0,0,0,-3,2,2
45346-5HB-120,AA,B,GIRMAA,GIRMB,GIR,GIR,M,M,555,59,-496,-2,0,0
82897-1SA-120,A,C,GIRMA,GIRMC,GIR,GIR,M,M,283,36,-247,-2,0,0
84505-5ZU-130,A,C,GIRMA,GIRMC,GIR,GIR,M,M,154,13,-141,-2,0,1
84505-5ZX-110,A,C,GIRSA,GIRSC,GIR,GIR,S,S,48,0,-48,-2,0,0
84505-5ZX-100,A,C,GIRSA,GIRSC,GIR,GIR,S,S,48,13,-35,-2,0,0
84082-6AN-120,A,C,KUSMA,KUSMC,KUS,KUS,M,M,26,56,30,-2,0,1
82768-5YM-120,A,C,GIRMA,GIRMC,GIR,GIR,M,M,0,27,27,-2,0,1
84608-6CN-130,A,C,KUSMA,KUSMC,KUS,KUS,M,M,27,0,-27,-2,0,0
84657-5HR-130,A,C,GIRMA,GIRMC,GIR,GIR,M,M,3,27,24,-2,0,0
84082-5UC-140,AA,B,KUSLAA,KUSLB,KUS,KUS,L,L,4,22,18,-2,0,0
84505-5ZU-150,A,C,GIRLA,GIRLC,GIR,GIR,L,L,154,162,8,-2,0,0
84280-5LB-100,A,C,GIRSA,GIRSC,GIR,GIR,S,S,0,6,6,-2,0,0
84420-4DQ-50,AA,B,BSLIAA,BSLIB,BSL,BSL,I,I,0,6,6,-2,0,0
65642-5LG-90,A,C,GIRXA,GIRXC,GIR,GIR,X,X,0,0,0,-2,0,0
80039-2CH-XL,A,C,ASLLA,ASLLC,ASL,ASL,L,L,0,0,0,-2,0,0
80039-2GG-XXL,A,C,ASLLA,ASLLC,ASL,ASL,L,L,0,0,0,-2,0,0
81318-1EP-85,A,C,KUSXA,KUSXC,KUS,KUS,X,X,0,0,0,-2,0,0
81666-42A-70,A,C,BSLIA,BSLIC,BSL,BSL,I,I,0,0,0,-2,0,0
83649-3WU-85,A,C,CSLXA,CSLXC,CSL,CSL,X,X,0,0,0,-2,0,0
84091-5KH-85,A,C,KUSXA,KUSXC,KUS,KUS,X,X,0,0,0,-2,0,0
84171-5MO-85,AA,B,BSLXAA,BSLXB,BSL,BSL,X,X,0,0,0,-2,0,0
84949-6SP-50,A,C,BSLIA,BSLIC,BSL,BSL,I,I,0,0,0,-2,2,2
84949-6SP-80,A,C,BSLXA,BSLXC,BSL,BSL,X,X,0,0,0,-2,2,2
84949-6SP-85,A,C,BSLXA,BSLXC,BSL,BSL,X,X,0,0,0,-2,2,2
84949-6ZD-50,A,C,BSLIA,BSLIC,BSL,BSL,I,I,0,0,0,-2,2,2
84949-6ZD-85,A,C,BSLXA,BSLXC,BSL,BSL,X,X,0,0,0,-2,2,2
58661-4ON-L,AA,A,KUNLAA,KUNLA,KUN,KUN,L,L,252,580,328,-1,0,1
81339-3HZ-120,A,B,KUSMA,KUSMB,KUS,KUS,M,M,44,368,324,-1,0,0
82453-3EC-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,277,0,-277,-1,0,0
84090-5KM-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,71,329,258,-1,0,0
81339-3HZ-140,A,B,KUSLA,KUSLB,KUS,KUS,L,L,29,244,215,-1,0,0
84620-5WH-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,212,212,-1,0,0
81318-1DE-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,84,279,195,-1,0,0
81766-1QH-150,AA,A,KNILAA,KNILA,KNI,KNI,L,L,88,273,185,-1,0,0
47684-5LZ-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,181,0,-181,-1,0,0
82778-M07-100,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,29,191,162,-1,0,0
82778-M07-120,AA,A,BOYMAA,BOYMA,BOY,BOY,M,M,29,191,162,-1,0,0
82897-1SA-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,215,70,-145,-1,0,0
48080-HI2-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,88,231,143,-1,0,0
84306-65Z-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,154,140,-1,0,0
48080-HI2-150,A,B,BOYLA,BOYLB,BOY,BOY,L,L,67,195,128,-1,0,0
82778-M07-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,29,153,124,-1,0,0
43205-GK3-90,AA,A,GIRXAA,GIRXA,GIR,GIR,X,X,183,293,110,-1,0,0
81666-4SY-80,A,B,BSLXA,BSLXB,BSL,BSL,X,X,55,165,110,-1,0,0
43205-5HV-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,150,259,109,-1,0,0
68177-76X-75,A,B,BAPIA,BAPIB,BAP,BAP,I,I,75,183,108,-1,0,0
84428-1WC-150,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,66,170,104,-1,0,0
84597-5LB-50,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,97,97,-1,0,0
84597-5LB-85,A,B,BSLXA,BSLXB,BSL,BSL,X,X,0,97,97,-1,0,0
81318-1DE-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,39,134,95,-1,0,0
84620-6GV-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,29,121,92,-1,0,0
84620-6GV-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,29,121,92,-1,0,0
84620-6GV-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,29,121,92,-1,0,0
84620-6GV-130,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,29,121,92,-1,0,0
82551-4CK-130,B,C,CSLMB,CSLMC,CSL,CSL,M,M,71,162,91,-1,0,0
81351-SR4-130,B,C,BOYMB,BOYMC,BOY,BOY,M,M,14,104,90,-1,0,0
82453-2EL-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,88,0,-88,-1,0,0
81346-SR4-150,AA,A,KNILAA,KNILA,KNI,KNI,L,L,88,173,85,-1,0,0
84660-1LG-50,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,85,85,-1,0,0
84660-1LG-75,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,85,85,-1,0,0
84660-1LG-85,B,C,BSLXB,BSLXC,BSL,BSL,X,X,0,85,85,-1,0,0
43205-5HC-150,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,104,184,80,-1,0,0
81339-3IF-100,A,B,KUSSA,KUSSB,KUS,KUS,S,S,29,109,80,-1,0,0
84306-5KQ-50,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,80,80,-1,0,0
67377-3KM-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,202,126,-76,-1,0,0
84306-5KC-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,4,80,76,-1,0,0
84306-5KC-80,AA,A,BSLXAA,BSLXA,BSL,BSL,X,X,4,80,76,-1,0,0
84419-5MA-70,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,4,80,76,-1,0,0
82721-5ZU-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,74,74,-1,0,0
82721-5ZU-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,0,74,74,-1,0,0
84505-5ZU-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,154,80,-74,-1,0,0
84608-6CN-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,27,101,74,-1,0,0
84608-6CN-110,A,B,KUSSA,KUSSB,KUS,KUS,S,S,27,101,74,-1,0,0
84608-6CN-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,27,101,74,-1,0,0
82551-4CK-110,B,C,CSLSB,CSLSC,CSL,CSL,S,S,64,136,72,-1,0,0
84628-6GV-150,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,20,89,69,-1,0,0
81318-1CO-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,86,154,68,-1,0,0
43205-015-150,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,113,179,66,-1,0,0
83117-1SE-100,B,C,CSLSB,CSLSC,CSL,CSL,S,S,64,0,-64,-1,0,0
47681-5CN-100,A,B,KUSSA,KUSSB,KUS,KUS,S,S,62,0,-62,-1,0,0
47684-5LZ-140,B,C,KUSLB,KUSLC,KUS,KUS,L,L,61,0,-61,-1,0,0
81339-3IF-90,A,B,KUSXA,KUSXB,KUS,KUS,X,X,27,88,61,-1,0,0
84179-5NF-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,3,64,61,-1,0,0
82509-2UT-110,AA,A,COLSAA,COLSA,COL,COL,S,S,67,127,60,-1,0,0
84458-5ZN-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,10,70,60,-1,0,0
84458-5ZN-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,10,70,60,-1,0,0
33175-145-140,B,C,KUSLB,KUSLC,KUS,KUS,L,L,0,59,59,-1,0,0
47681-5QG-100,A,B,KUSSA,KUSSB,KUS,KUS,S,S,53,0,-53,-1,0,0
65248-2KV-M,AA,A,COLMAA,COLMA,COL,COL,M,M,53,104,51,-1,0,0
82955-48A-140,A,B,KNILA,KNILB,KNI,KNI,L,L,20,70,50,-1,0,0
81339-3IF-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,20,69,49,-1,0,0
81339-3IF-160,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,20,69,49,-1,0,0
84433-66J-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,37,85,48,-1,0,0
43205-GK3-85,AA,A,GIRXAA,GIRXA,GIR,GIR,X,X,81,128,47,-1,0,0
82603-5WC-100,AA,A,KNISAA,KNISA,KNI,KNI,S,S,17,64,47,-1,0,0
82603-5WC-130,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,17,64,47,-1,0,0
82603-5WC-140,AA,A,KNILAA,KNILA,KNI,KNI,L,L,17,64,47,-1,0,0
83403-5MM-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,61,47,-1,0,0
83403-5MM-75,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,61,47,-1,0,0
81316-1CO-110,B,C,KUSSB,KUSSC,KUS,KUS,S,S,12,57,45,-1,0,0
81316-1CO-120,B,C,KUSMB,KUSMC,KUS,KUS,M,M,12,57,45,-1,0,0
82717-6GW-70,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,44,44,-1,0,0
84338-5VS-150,B,C,COLLB,COLLC,COL,COL,L,L,0,44,44,-1,0,0
84535-JG8-150,A,B,KNILA,KNILB,KNI,KNI,L,L,0,44,44,-1,0,0
67522-5SB-100,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,42,0,-42,-1,0,0
67522-5SB-110,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,42,0,-42,-1,0,0
67522-5SB-150,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,42,0,-42,-1,0,0
67683-48B-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,14,56,42,-1,0,0
82008-4KO-120,A,B,KUSMA,KUSMB,KUS,KUS,M,M,19,61,42,-1,0,0
84641-60J-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,10,52,42,-1,0,0
82512-2KU-90,A,B,COLXA,COLXB,COL,COL,X,X,29,70,41,-1,0,0
84660-1KC-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,3,44,41,-1,0,0
82008-4KO-110,B,C,KUSSB,KUSSC,KUS,KUS,S,S,14,51,37,-1,0,0
84552-973-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,10,47,37,-1,0,0
84552-973-80,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,10,47,37,-1,0,0
84505-5ZX-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,48,13,-35,-1,0,0
50265-2C2-L,B,C,OTHLB,OTHLC,OTH,OTH,L,L,0,34,34,-1,0,0
82719-5ZU-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,10,44,34,-1,0,0
82719-5ZU-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,10,44,34,-1,0,0
82719-5ZU-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,10,44,34,-1,0,0
82719-5ZU-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,10,44,34,-1,0,0
82723-5XD-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,0,34,34,-1,0,0
84473-5UT-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,34,34,-1,0,0
81928-3EC-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,37,70,33,-1,0,0
82606-5NA-150,A,B,GIRLA,GIRLB,GIR,GIR,L,L,18,51,33,-1,0,0
67567-5GZ-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,3,34,31,-1,0,0
84334-5VU-120,B,C,COLMB,COLMC,COL,COL,M,M,0,31,31,-1,0,0
81316-1DA-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,21,51,30,-1,0,0
82008-4KO-130,A,B,KUSMA,KUSMB,KUS,KUS,M,M,14,44,30,-1,0,0
84082-6AN-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,26,56,30,-1,0,0
84082-6AN-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,26,56,30,-1,0,0
84551-6FN-60,A,B,BAPIA,BAPIB,BAP,BAP,I,I,10,40,30,-1,0,0
84551-6FN-70,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,10,40,30,-1,0,0
66994-XU1-M,B,C,ASLMB,ASLMC,ASL,ASL,M,M,29,0,-29,-1,0,0
82778-M07-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,29,0,-29,-1,0,0
84338-5VT-120,AA,A,COLMAA,COLMA,COL,COL,M,M,10,39,29,-1,0,0
83153-4KK-120,B,C,KUSMB,KUSMC,KUS,KUS,M,M,10,38,28,-1,0,0
83256-5SZ-130,A,B,KNIMA,KNIMB,KNI,KNI,M,M,10,38,28,-1,0,0
67515-4SO-XL,A,B,KUNLA,KUNLB,KUN,KUN,L,L,88,115,27,-1,0,0
82512-2KU-130,B,C,COLMB,COLMC,COL,COL,M,M,19,46,27,-1,0,0
82646-4JY-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,27,27,-1,0,0
82646-4JY-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,27,27,-1,0,0
82768-5YM-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,27,27,-1,0,0
82768-5YM-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,0,27,27,-1,0,0
82824-5P5-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,27,27,-1,0,0
82824-5P5-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,27,27,-1,0,0
82824-5P5-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,0,27,27,-1,0,0
83117-1SE-90,A,B,CSLXA,CSLXB,CSL,CSL,X,X,27,0,-27,-1,0,0
83404-2ZC-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,7,34,27,-1,0,0
83404-2ZC-75,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,7,34,27,-1,0,0
84598-6OY-130,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,0,27,27,-1,0,0
84600-6GW-140,B,C,KNILB,KNILC,KNI,KNI,L,L,0,27,27,-1,0,0
80617-6EA-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,14,40,26,-1,0,0
81316-1EP-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,10,36,26,-1,0,0
81351-HI2-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,14,40,26,-1,0,0
82775-5HO-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,4,30,26,-1,0,0
82775-5HO-150,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,4,30,26,-1,0,0
82775-5HO-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,4,30,26,-1,0,0
82788-6DB-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,4,30,26,-1,0,0
84339-5VT-140,B,C,COLLB,COLLC,COL,COL,L,L,0,26,26,-1,0,0
84339-5VT-90,A,B,COLXA,COLXB,COL,COL,X,X,0,26,26,-1,0,0
82775-GK3-140,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,103,128,25,-1,0,0
84428-6AQ-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,18,43,25,-1,0,0
81316-1CO-130,B,C,KUSMB,KUSMC,KUS,KUS,M,M,10,34,24,-1,0,0
81351-HI2-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,10,34,24,-1,0,0
82677-5HC-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,3,27,24,-1,0,0
82677-5HC-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,3,27,24,-1,0,0
82723-5XE-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,10,34,24,-1,0,0
82723-5XE-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,10,34,24,-1,0,0
82723-5XE-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,10,34,24,-1,0,0
82775-GK3-150,AA,A,BOYLAA,BOYLA,BOY,BOY,L,L,90,114,24,-1,0,0
84281-5KS-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,7,31,24,-1,0,0
84281-5KS-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,7,31,24,-1,0,0
84429-5KU-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,14,38,24,-1,0,0
84429-5KU-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,14,38,24,-1,0,0
84429-5KU-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,14,38,24,-1,0,0
84429-5KU-80,B,C,KUSXB,KUSXC,KUS,KUS,X,X,14,38,24,-1,0,0
84429-5KU-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,14,38,24,-1,0,0
84460-66I-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,10,34,24,-1,0,0
84503-6CR-130,B,C,KNIMB,KNIMC,KNI,KNI,M,M,24,0,-24,-1,0,0
84628-5WH-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,3,27,24,-1,0,0
84657-5HR-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,3,27,24,-1,0,0
82101-2UT-120,A,B,COLMA,COLMB,COL,COL,M,M,47,70,23,-1,0,0
84082-5NF-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,14,37,23,-1,0,0
84082-5NF-85,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,14,37,23,-1,0,0
84426-6GT-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,23,23,-1,0,0
84538-6GW-75,A,B,BAPIA,BAPIB,BAP,BAP,I,I,3,26,23,-1,0,0
84538-6GW-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,3,26,23,-1,0,1
82509-2UT-90,A,B,COLXA,COLXB,COL,COL,X,X,27,49,22,-1,0,0
82677-5HP-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,22,22,-1,0,0
82677-5HP-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,0,22,22,-1,0,0
82718-5ZU-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,22,22,-1,0,0
82721-5ZN-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,22,22,-1,0,0
82721-6GW-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,22,22,-1,0,0
82721-6GW-130,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,22,22,-1,0,0
82776-5KS-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,22,22,-1,0,0
82799-5YP-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,22,22,-1,0,0
82837-5OA-S,AA,A,AAPSAA,AAPSA,AAP,AAP,S,S,0,22,22,-1,0,0
82999-60J-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,22,22,-1,0,0
83059-5TB-110,A,B,KNISA,KNISB,KNI,KNI,S,S,0,22,22,-1,0,0
83113-3J3-100,B,C,CSLSB,CSLSC,CSL,CSL,S,S,37,59,22,-1,0,0
83507-3BE-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,22,22,-1,0,0
84090-5KL-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,0,22,22,-1,0,0
84090-5KL-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,22,22,-1,0,0
84090-5UF-90,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,0,22,22,-1,0,0
84201-5DW-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,22,22,-1,0,1
84208-5GZ-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,22,22,-1,0,0
84285-5TM-75,A,B,BAPIA,BAPIB,BAP,BAP,I,I,22,0,-22,-1,0,0
84285-5TM-90,A,B,BAPXA,BAPXB,BAP,BAP,X,X,22,0,-22,-1,0,0
84426-68I-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,4,26,22,-1,0,0
84479-60J-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,22,22,-1,0,1
84600-6AN-110,A,B,KNISA,KNISB,KNI,KNI,S,S,0,22,22,-1,0,0
84600-6AN-120,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,22,22,-1,0,0
82719-6GW-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,10,31,21,-1,0,0
84351-5VT-130,A,B,COLMA,COLMB,COL,COL,M,M,0,21,21,-1,0,0
84351-5VT-140,B,C,COLLB,COLLC,COL,COL,L,L,0,21,21,-1,0,0
84351-5VT-150,B,C,COLLB,COLLC,COL,COL,L,L,0,21,21,-1,0,0
59845-XU1-L,B,C,ASLLB,ASLLC,ASL,ASL,L,L,20,0,-20,-1,0,0
67515-4SO-M,AA,A,KUNMAA,KUNMA,KUN,KUN,M,M,50,70,20,-1,0,0
83578-59B-120,B,C,CSLMB,CSLMC,CSL,CSL,M,M,20,0,-20,-1,0,0
83578-59B-130,B,C,CSLMB,CSLMC,CSL,CSL,M,M,20,0,-20,-1,0,0
65642-5KH-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,3,22,19,-1,0,0
67379-5OR-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,3,22,19,-1,0,0
67379-5OR-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,3,22,19,-1,0,0
82645-4DO-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,19,0,-19,-1,0,0
82645-5UA-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,3,22,19,-1,0,0
83097-5HO-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,3,22,19,-1,0,0
83097-5HO-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,3,22,19,-1,0,0
84426-67K-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,4,23,19,-1,0,0
84536-JG8-120,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,3,22,19,-1,0,0
84536-JG8-150,B,C,KNILB,KNILC,KNI,KNI,L,L,3,22,19,-1,0,0
84536-JG8-90,A,B,KNIXA,KNIXB,KNI,KNI,X,X,3,22,19,-1,0,0
84600-6FI-140,B,C,KNILB,KNILC,KNI,KNI,L,L,3,22,19,-1,0,0
84600-6FI-90,A,B,KNIXA,KNIXB,KNI,KNI,X,X,3,22,19,-1,0,0
84608-61B-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,3,22,19,-1,0,0
84608-61B-150,B,C,KUSLB,KUSLC,KUS,KUS,L,L,3,22,19,-1,0,0
83471-3TX-120,A,B,CSLMA,CSLMB,CSL,CSL,M,M,67,49,-18,-1,0,0
84015-5GD-130,B,C,KNIMB,KNIMC,KNI,KNI,M,M,20,38,18,-1,0,0
84082-6BB-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,4,22,18,-1,0,0
84082-6BB-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,4,22,18,-1,0,0
59852-2CF-85,B,C,KUSXB,KUSXC,KUS,KUS,X,X,19,36,17,-1,0,0
59956-SR4-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,47,64,17,-1,0,0
60363-5NY-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,17,0,-17,-1,0,0
65248-2KV-L,B,C,COLLB,COLLC,COL,COL,L,L,19,36,17,-1,0,0
67521-5TG-130,AA,A,BOYMAA,BOYMA,BOY,BOY,M,M,17,0,-17,-1,0,0
82614-5KX-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,10,27,17,-1,0,0
83022-5ZZ-130,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,10,27,17,-1,0,0
83022-5ZZ-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,10,27,17,-1,0,0
83022-5ZZ-85,A,B,GIRXA,GIRXB,GIR,GIR,X,X,10,27,17,-1,0,0
83651-4BX-90,B,C,COLXB,COLXC,COL,COL,X,X,63,46,-17,-1,0,0
84512-5UT-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,10,27,17,-1,0,0
84512-5UT-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,10,27,17,-1,0,0
84558-6GA-75,A,B,BAPIA,BAPIB,BAP,BAP,I,I,17,0,-17,-1,0,0
84600-6HU-100,A,B,KNISA,KNISB,KNI,KNI,S,S,14,31,17,-1,0,0
84630-6AW-50,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,17,17,-1,0,0
84630-6AW-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,17,17,-1,0,0
84657-5UT-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,10,27,17,-1,0,0
84657-5UT-130,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,10,27,17,-1,0,0
81666-3IF-60,A,B,BSLIA,BSLIB,BSL,BSL,I,I,66,82,16,-1,0,0
83916-4CR-120,AA,A,CSLMAA,CSLMA,CSL,CSL,M,M,7,23,16,-1,0,0
82606-5LR-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,7,22,15,-1,0,0
83100-5LB-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,15,15,-1,0,0
83100-5LB-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,15,15,-1,0,0
