Candidate,SnapshotId,SourceFile,ForecastStartDate,ForecastEndDate,ForecastedSKUs,SoldSKUs,UnionSKUs,ForecastUnits,SoldUnits,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,AbsErrorUnits,WAPE,SoldUnitsWithForecast,SoldUnitForecastCoveragePct,ZeroForecastSoldSKUs,ZeroForecastSoldUnits,ZeroForecastSoldUnitPct,OvergeneratedZeroDemandSKUs,OvergeneratedZeroDemandUnits,MissedHighVolumeSKUsSoldGE10,MissedHighVolumeUnitsSoldGE10,Policy,ChosenCandidate
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,16347,14459,17663,912947.5935365089,662662.0,250285.59353650885,0.377697217490227,483639.3418050766,0.729843180694044,648135.0,0.9780778134252456,1316,14527.0,0.0219221865747545,3204,22892.358084806787,352,11087.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,16741,14552,17939,558069.1679393505,428533.0,129536.16793935047,0.3022781628004155,305420.80155749375,0.7127124435165874,423426.0,0.9880825980729604,1198,5107.0,0.0119174019270394,3387,22641.871131629185,145,2130.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,37d469319ef18eceb629f8c9244f813f916688552877df8a11dd802a13b99349,2025-12-17_a9c57e0f397a_2025-12-17_a9c57e0f397a_Fwd_Demand_CSV_121725.csv,2025-12-16,2025-12-29,17115,15087,18680,472626.4476578196,306203.0,166423.4476578196,0.5435069142295131,296892.6874446911,0.9695943130690786,301180.0,0.9835958498120528,1565,5023.0,0.0164041501879472,3593,27631.41984494192,89,1248.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,255753817db2673cd09d2e9325d251092e00aef29b1b1fd92e1803af39fea564,2025-12-23_29d23eb103bd_2025-12-23_29d23eb103bd_Fwd_Demand_CSV_122325.csv,2025-12-23,2026-01-05,16674,14889,18212,200310.12268381927,322447.0,-122136.87731618072,-0.378781248751518,299089.50123992807,0.9275617426737668,315931.0,0.9797920278371328,1538,6516.0,0.020207972162867,3323,22395.00897902707,135,2503.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,f7d7380cc1ca742b098baa794847b192389592b5babd47261c520fa04884edc3,2025-12-30_fa15df7218c6_2025-12-30_fa15df7218c6_Fwd_Demand_CSV_123025.csv,2025-12-30,2026-01-12,16982,14836,18180,479950.70270022936,369618.0,110332.70270022936,0.2985046796969556,295936.19987531286,0.8006541885820303,364156.0,0.9852225811513508,1198,5462.0,0.0147774188486491,3344,23634.98148115412,133,1926.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,242cf471f204f65e2c49b88bee477b296a765a46231045c6241a227036413756,2026-01-09_01ebf5735bcd_2026-01-09_01ebf5735bcd_Fwd_Demand_CSV_1926.csv,2026-01-07,2026-01-20,17167,15622,18892,394168.5003591945,248042.0,146126.50035919453,0.5891199891921309,277443.3052017606,1.1185335757724926,240372.0,0.9690778174663968,1725,7670.0,0.0309221825336031,3270,22193.251734716137,110,3351.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,956a8c3c9dd9e3123c4ca63367cb11b5cfc8b2eff8e283dea1f0c1789e1e3627,2026-01-12_d9ea4442ac69_2026-01-12_d9ea4442ac69_Fwd_Demand_CSV_11226.csv,2026-01-13,2026-01-26,17308,15013,19074,277621.3848130957,174445.0,103176.38481309568,0.5914550993900408,214365.80832222063,1.2288446692207895,165081.0,0.9463211900599042,1766,9364.0,0.0536788099400957,4061,29286.28754073565,183,4982.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,362fe88b79a25d88bb2901d780ce39f4958b29f7d9aaf1f083190dde2b4024e4,2026-01-20_d361c7061a9b_2026-01-20_d361c7061a9b_Fwd_Demand_CSV_12026.csv,2026-01-21,2026-02-03,17387,14675,19533,241191.00334261017,153757.0,87434.00334261017,0.5686505547234284,187974.713084762,1.2225440993565295,146774.0,0.9545841815331984,2146,6983.0,0.0454158184668015,4858,30366.6412916076,121,1726.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,95fd2bc65a62914546fe55c2b3aecdb0c0dcec27750c28ce3b3d2a7130f756df,2026-01-29_509b711b303c_2026-01-29_509b711b303c_Fwd_Demand_CSV_12926.csv,2026-01-27,2026-02-09,17383,15297,19956,207092.4084342825,143516.0,63576.40843428252,0.4429917809462535,183193.04860302224,1.2764642869298353,133635.0,0.9311505337383984,2573,9881.0,0.0688494662616014,4659,29201.000621329284,210,3350.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,466287bf572c71b28c65c8700c8ad18b3eeca92c68bb7ed8752a575416af9463,2026-02-03_9835d6a82392_2026-02-03_9835d6a82392_Fwd_Demand_CSV_2326.csv,2026-02-03,2026-02-16,17767,15334,20103,127837.28443102236,145849.0,-18011.71556897764,-0.1234956397985426,161016.56124415123,1.103994962215382,131788.0,0.903592071251774,2336,14061.0,0.0964079287482259,4769,27413.90810911793,461,8147.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,ce879d7639da118a3ad71500628ce068af9149b013315aead8ec1d57563a1853,2026-02-10_9e91a0f1ee61_2026-02-10_9e91a0f1ee61_Fwd_Demand_CSV_21026.csv,2026-02-10,2026-02-23,18109,14219,19732,99818.12127244956,166878.0,-67059.87872755043,-0.4018497269115787,162115.9118989462,0.9714636554785304,158331.0,0.948782943227987,1623,8547.0,0.051217056772013,5513,20986.41325670156,240,4170.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
corporate,8d1ee8adb3cc7180fb05db1d386ecccfa1433502769b5f487f54b062872ade27,2026-02-17_6d99a84b6e6c_2026-02-17_6d99a84b6e6c_Fwd_Demand_CSV_21726.csv,2026-02-18,2026-03-03,5907,12875,14331,178651.0,172274.0,6377.0,0.037016613069877,254263.0,1.4759220776205346,51007.0,0.2960806622009125,8424,121267.0,0.7039193377990876,1456,22673.0,3398,103866.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
corporate,9649a8a4064bb8a56e4020845fec1cd03b424dfc72d5c6a0df1dca9edbaad990,2026-02-26_641359bb5864_2026-02-26_641359bb5864_Fwd_Demand_CSV_22626.csv,2026-02-24,2026-03-09,5425,12555,13737,178109.0,187056.0,-8947.0,-0.0478305961850996,265091.0,1.4171745359678385,52526.0,0.2808036096142332,8312,134530.0,0.7191963903857669,1182,13111.0,3609,118392.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,003697153af9869116d7d485e8e43c72ff37632c0b52257358e67cce5864c2e3,2026-03-03_667539a74a93_2026-03-03_667539a74a93_Fwd_Demand_CSV_3326.csv,2026-03-03,2026-03-16,18787,12531,19548,183693.3599762395,189123.0,-5429.640023760498,-0.0287095700880405,176675.5294036171,0.93418320037022,186658.0,0.986966154301698,761,2465.0,0.0130338456983021,7017,21877.49603670789,43,616.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,f1abfc7f10559a3e11bbd029acead8e56c3540a6a5601c7a7053a6a3ec552940,2026-03-10_53c52fa02abb_2026-03-10_53c52fa02abb_Fwd_Demand_CSV_31026.csv,2026-03-10,2026-03-23,17960,13216,19715,206170.28788958647,205776.0,394.28788958647056,0.0019161024103222,169100.0025076028,0.8217673708673645,196495.0,0.9548975585102248,1755,9281.0,0.0451024414897752,6499,19939.684339680043,205,4800.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,cec3c3c0807ae09f3ed5c31b42ac64480460b09f9bdd59d06127ff1d6a14e73b,2026-03-16_50b589a0174b_2026-03-16_50b589a0174b_Fwd_Demand_CSV_31626.csv,2026-03-17,2026-03-30,16588,13928,19264,145811.457144939,232843.0,-87031.54285506101,-0.3737777938570668,182997.9470404624,0.7859284884684633,219077.0,0.94087861778108,2676,13766.0,0.05912138221892,5336,19803.076805709443,385,6702.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,ee12cfdeea2150f7083b71e4a7dfe86d684a4959512813c234aa915da44133fa,2026-03-24_1838b0c73bbf_2026-03-24_1838b0c73bbf_Fwd_Demand_CSV_32426.csv,2026-03-24,2026-04-06,16572,13908,19099,270591.0328673802,187516.0,83075.03286738019,0.4430290368148861,210142.8321714372,1.1206661414035988,174666.0,0.9314725143454424,2527,12850.0,0.0685274856545574,5191,19287.07444984404,332,5571.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,e7d4a10cd8d9d41423db8e6f48a5918aa04893899cafb3d8e6d99b51abfedb35,2026-03-31_b5ef2c871e31_2026-03-31_b5ef2c871e31_Fwd_Demand_CSV_33126.csv,2026-03-31,2026-04-13,16949,14142,19034,153014.25570824035,155240.0,-2225.744291759649,-0.0143374406838421,173081.87066861984,1.114930885523189,141967.0,0.9145001288327752,2085,13273.0,0.0854998711672249,4892,19641.62502797883,397,7553.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,5f19bd68d68057f7a8d1902d3ff952dc82e8d2db2598fc6a52821ce62227be3a,2026-04-07_9ed22b29c715_2026-04-07_9ed22b29c715_FwdDemandCSV_2026-04-07.csv,2026-04-07,2026-04-20,16354,14029,18092,144764.06709033684,172201.0,-27436.932909663155,-0.1593308570197801,166730.17036700464,0.96822997756694,162418.0,0.9431884832259976,1738,9783.0,0.0568115167740024,4063,18607.842473233988,303,5442.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,c725904ddd0190c6def0aa8c1aa8a80d6296ec4c8de0ad2259dbd718936d6942,2026-04-13_802b984ccf4c_2026-04-13_802b984ccf4c_FwdDemandCSV_2026-04-13.csv,2026-04-14,2026-04-27,16599,14141,17458,150069.42235441474,248472.0,-98402.57764558526,-0.3960308511445364,197941.77585087373,0.7966361435126442,244842.0,0.9853907080073409,859,3630.0,0.0146092919926591,3317,20449.105636871405,81,1796.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,c595c012c52e6c6f2b711c920337b1197361e2da9467b4042439f0c8688791e3,2026-04-22_1c248967e2ad_2026-04-22_1c248967e2ad_FwdDemandCSV_2026-04-22.csv,2026-04-21,2026-05-04,16395,14504,17245,167729.67905609473,363068.0,-195338.32094390527,-0.538021309903118,293522.5614146889,0.8084506522598767,360626.0,0.9932739872420592,850,2442.0,0.0067260127579406,2741,19797.31780046024,44,716.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,9db3f64ad9a2fc73b33db5462a6378038daa1180e1e4d4fcdfe9301430122efb,2026-04-29_83cf53c6d30b_2026-04-29_83cf53c6d30b_FwdDemandCSV_2026-04-29.csv,2026-04-28,2026-05-11,16253,14187,16968,284138.6000405203,297161.0,-13022.399959479691,-0.0438227087655503,190898.0027862431,0.6424059778579393,295463.0,0.9942859258112604,715,1698.0,0.0057140741887394,2781,20135.09249200473,15,286.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,81c13a50f6936f6e259e2d2cfc2c1f2b3d4ed588fc9d30da8d9ed68f11cc96d4,2026-05-04_170e3915b134_2026-05-04_170e3915b134_FwdDemandCSV_2026-05-04.csv,2026-05-05,2026-05-18,16158,13617,16846,310933.35314119,224193.0,86740.35314119002,0.3869003632637505,208880.93088748807,0.9317013951706256,222011.0,0.9902673143229273,688,2182.0,0.0097326856770728,3229,22218.45564244101,44,895.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
recent_no_ml_no_promo_floor,e1ddb6093f7bbae06152990991d238b639af982b1aa8cdfac8f73e30d3011c52,2026-05-12_b29f5c51cbfc_2026-05-12_b29f5c51cbfc_Fwd_Demand_CSV_5.12.csv,2026-05-12,2026-05-25,15632,13515,16246,287672.0,337982.0,-50310.0,-0.1488540809865614,199158.0,0.5892562325804332,335906.0,0.993857661058873,614,2076.0,0.006142338941127,2731,22862.0,43,1015.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,6a8a9d25e555f7e0b7f8cd32be1bf771e3bc81f6db2e7891a7f1ff040c66b460,2026-05-18_35545c9dce78_2026-05-18_35545c9dce78_FwdDemandCSV_2026-05-18.csv,2026-05-19,2026-06-01,15444,13403,16194,288500.0,377181.0,-88681.0,-0.2351152364514649,215447.0,0.5712032154323786,373919.0,0.9913516322402242,750,3262.0,0.0086483677597758,2791,20451.0,90,1760.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,16737,14927,17839,598450.9914050878,862460.0,-264009.00859491224,-0.3061115977493591,528479.6545789657,0.6127584520777378,857910.0,0.9947243930153282,1102,4550.0,0.0052756069846717,2912,23806.32962121882,103,1963.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,16347,14459,17663,912947.5935365089,662662.0,250285.59353650885,0.377697217490227,483639.3418050766,0.729843180694044,648135.0,0.9780778134252456,1316,14527.0,0.0219221865747545,3204,22892.358084806787,352,11087.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,16741,14552,17939,558069.1679393505,428533.0,129536.16793935047,0.3022781628004155,305420.80155749375,0.7127124435165874,423426.0,0.9880825980729604,1198,5107.0,0.0119174019270394,3387,22641.871131629185,145,2130.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,37d469319ef18eceb629f8c9244f813f916688552877df8a11dd802a13b99349,2025-12-17_a9c57e0f397a_2025-12-17_a9c57e0f397a_Fwd_Demand_CSV_121725.csv,2025-12-16,2025-12-29,17115,15087,18680,472626.4476578196,306203.0,166423.4476578196,0.5435069142295131,296892.6874446911,0.9695943130690786,301180.0,0.9835958498120528,1565,5023.0,0.0164041501879472,3593,27631.41984494192,89,1248.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
corporate,255753817db2673cd09d2e9325d251092e00aef29b1b1fd92e1803af39fea564,2025-12-23_29d23eb103bd_2025-12-23_29d23eb103bd_Fwd_Demand_CSV_122325.csv,2025-12-23,2026-01-05,10088,14889,15788,499627.0,322447.0,177180.0,0.5494856519055845,408794.0,1.267786644006612,269175.0,0.8347883528145711,5700,53272.0,0.1652116471854289,899,11194.0,1341,39928.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,f7d7380cc1ca742b098baa794847b192389592b5babd47261c520fa04884edc3,2025-12-30_fa15df7218c6_2025-12-30_fa15df7218c6_Fwd_Demand_CSV_123025.csv,2025-12-30,2026-01-12,10782,14836,15901,422869.0,369618.0,53251.0,0.1440703645385235,329211.0,0.8906790253721409,313822.0,0.8490441482828217,5119,55796.0,0.1509558517171782,1065,8069.0,1308,43811.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,242cf471f204f65e2c49b88bee477b296a765a46231045c6241a227036413756,2026-01-09_01ebf5735bcd_2026-01-09_01ebf5735bcd_Fwd_Demand_CSV_1926.csv,2026-01-07,2026-01-20,6805,15622,15748,222930.0,248042.0,-25112.0,-0.1012409188766418,180284.0,0.7268285209762863,182670.0,0.7364478596366745,8943,65372.0,0.2635521403633256,126,1087.0,1536,42221.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,956a8c3c9dd9e3123c4ca63367cb11b5cfc8b2eff8e283dea1f0c1789e1e3627,2026-01-12_d9ea4442ac69_2026-01-12_d9ea4442ac69_Fwd_Demand_CSV_11226.csv,2026-01-13,2026-01-26,6894,15013,15380,148085.0,174445.0,-26360.0,-0.1511077990197483,124480.0,0.7135773452950787,119665.0,0.6859755223709478,8486,54780.0,0.3140244776290521,367,1875.0,1289,33343.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,362fe88b79a25d88bb2901d780ce39f4958b29f7d9aaf1f083190dde2b4024e4,2026-01-20_d361c7061a9b_2026-01-20_d361c7061a9b_Fwd_Demand_CSV_12026.csv,2026-01-21,2026-02-03,5620,14675,14923,111159.0,153757.0,-42598.0,-0.2770475490546772,114610.0,0.7453969575368926,92915.0,0.6042976905116515,9303,60842.0,0.3957023094883485,248,2436.0,1547,38952.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,95fd2bc65a62914546fe55c2b3aecdb0c0dcec27750c28ce3b3d2a7130f756df,2026-01-29_509b711b303c_2026-01-29_509b711b303c_Fwd_Demand_CSV_12926.csv,2026-01-27,2026-02-09,5420,15297,15545,119824.0,143516.0,-23692.0,-0.1650826388695337,126514.0,0.8815323726971209,74288.0,0.5176286964519635,10125,69228.0,0.4823713035480365,248,2146.0,1836,45561.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,466287bf572c71b28c65c8700c8ad18b3eeca92c68bb7ed8752a575416af9463,2026-02-03_9835d6a82392_2026-02-03_9835d6a82392_Fwd_Demand_CSV_2326.csv,2026-02-03,2026-02-16,5984,15334,16688,177241.0,145849.0,31392.0,0.2152363060425508,254542.0,1.7452433681410229,42978.0,0.2946746292398302,10704,102871.0,0.7053253707601698,1354,28524.0,3135,78697.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,ce879d7639da118a3ad71500628ce068af9149b013315aead8ec1d57563a1853,2026-02-10_9e91a0f1ee61_2026-02-10_9e91a0f1ee61_Fwd_Demand_CSV_21026.csv,2026-02-10,2026-02-23,6116,14219,15783,178450.0,166878.0,11572.0,0.0693440717170627,276486.0,1.6568151583791753,44686.0,0.2677764594494181,9667,122192.0,0.7322235405505818,1564,27028.0,3459,101741.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,8d1ee8adb3cc7180fb05db1d386ecccfa1433502769b5f487f54b062872ade27,2026-02-17_6d99a84b6e6c_2026-02-17_6d99a84b6e6c_Fwd_Demand_CSV_21726.csv,2026-02-18,2026-03-03,5907,12875,14331,178651.0,172274.0,6377.0,0.037016613069877,254263.0,1.4759220776205346,51007.0,0.2960806622009125,8424,121267.0,0.7039193377990876,1456,22673.0,3398,103866.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,9649a8a4064bb8a56e4020845fec1cd03b424dfc72d5c6a0df1dca9edbaad990,2026-02-26_641359bb5864_2026-02-26_641359bb5864_Fwd_Demand_CSV_22626.csv,2026-02-24,2026-03-09,5425,12555,13737,178109.0,187056.0,-8947.0,-0.0478305961850996,265091.0,1.4171745359678385,52526.0,0.2808036096142332,8312,134530.0,0.7191963903857669,1182,13111.0,3609,118392.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
corporate,003697153af9869116d7d485e8e43c72ff37632c0b52257358e67cce5864c2e3,2026-03-03_667539a74a93_2026-03-03_667539a74a93_Fwd_Demand_CSV_3326.csv,2026-03-03,2026-03-16,5100,12531,13702,202167.0,189123.0,13044.0,0.0689709871353563,307866.0,1.6278612331657176,41879.0,0.2214379002025137,8602,147244.0,0.7785620997974863,1171,22431.0,3769,130682.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,corporate
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,f1abfc7f10559a3e11bbd029acead8e56c3540a6a5601c7a7053a6a3ec552940,2026-03-10_53c52fa02abb_2026-03-10_53c52fa02abb_Fwd_Demand_CSV_31026.csv,2026-03-10,2026-03-23,17960,13216,19715,206170.28788958647,205776.0,394.28788958647056,0.0019161024103222,169100.0025076028,0.8217673708673645,196495.0,0.9548975585102248,1755,9281.0,0.0451024414897752,6499,19939.684339680043,205,4800.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,cec3c3c0807ae09f3ed5c31b42ac64480460b09f9bdd59d06127ff1d6a14e73b,2026-03-16_50b589a0174b_2026-03-16_50b589a0174b_Fwd_Demand_CSV_31626.csv,2026-03-17,2026-03-30,16588,13928,19264,145811.457144939,232843.0,-87031.54285506101,-0.3737777938570668,182997.9470404624,0.7859284884684633,219077.0,0.94087861778108,2676,13766.0,0.05912138221892,5336,19803.076805709443,385,6702.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,ee12cfdeea2150f7083b71e4a7dfe86d684a4959512813c234aa915da44133fa,2026-03-24_1838b0c73bbf_2026-03-24_1838b0c73bbf_Fwd_Demand_CSV_32426.csv,2026-03-24,2026-04-06,16572,13908,19099,270591.0328673802,187516.0,83075.03286738019,0.4430290368148861,210142.8321714372,1.1206661414035988,174666.0,0.9314725143454424,2527,12850.0,0.0685274856545574,5191,19287.07444984404,332,5571.0,expanding_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_after_4,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
