schema_name,table_name,column_id,column_name,data_type,is_nullable,is_identity,is_computed,default_definition,column_description,is_primary_key,primary_key_names,references_columns
dbo,Seasonal_Profile_Sales_old,40,33,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,41,34,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,42,35,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,43,36,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,44,37,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,45,38,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,46,39,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,47,40,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,48,41,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,49,42,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,50,43,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,51,44,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,52,45,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,53,46,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,54,47,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,55,48,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,56,49,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,57,50,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,58,51,"numeric(38,16)",True,False,False,,,0,,
dbo,Seasonal_Profile_Sales_old,59,52,"numeric(38,16)",True,False,False,,,0,,
dbo,Size_Distribution_Library,1,Model_ID,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library,2,Name,nvarchar(200),True,False,False,,,0,,
dbo,Size_Distribution_Library,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library,5,Class,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library,6,sizeid,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library,7,DirectAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,8,DirectPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,9,RetailAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,10,RetailPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,11,OutletAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,12,OutletPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,13,TotalAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,14,TotalPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library,15,Notes,nvarchar(500),True,False,False,,,0,,
dbo,Size_Distribution_Library,16,Last Updated Date,datetime,True,False,False,,,0,,
dbo,Size_Distribution_Library,17,Last Update User,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,1,Model_ID,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,2,Name,nvarchar(200),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,5,Class,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,6,sizeid,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,7,DirectAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,8,DirectPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,9,RetailAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,10,RetailPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,11,TotalAvgQtyPerWeek,float,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,12,TotalPercentOfSales,float,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,13,Notes,nvarchar(500),True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,14,Last Updated Date,datetime,True,False,False,,,0,,
dbo,Size_Distribution_Library_Backup_20200317,15,Last Update User,nvarchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,1,Channel,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,2,Division,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,3,Department,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,4,Class,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,5,Style,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,6,Offer,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,7,SizeID,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales,8,Total_Qty,float,True,False,False,,,0,,
dbo,Size_Distribution_Sales,9,Nbr of Weeks,float,True,False,False,,,0,,
dbo,Size_Distribution_Sales,10,Avg Qty Per Week,float,True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,1,Channel,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,2,Division,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,3,Department,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,4,Class,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,5,SizeID,varchar(50),True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,6,Total_Qty,float,True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,7,Nbr of Weeks,float,True,False,False,,,0,,
dbo,Size_Distribution_Sales_old,8,Avg Qty Per Week,float,True,False,False,,,0,,
dbo,Size_Range_Groups,1,ModelID,nvarchar(50),True,False,False,,,0,,
dbo,Size_Range_Groups,2,Division,nvarchar(50),True,False,False,,,0,,
dbo,Size_Range_Groups,3,Department,nvarchar(50),True,False,False,,,0,,
dbo,Size_Range_Groups,4,SizeRange,nvarchar(50),True,False,False,,,0,,
dbo,Size_Range_Groups,5,sizeid,nvarchar(50),True,False,False,,,0,,
dbo,sku_hist,1,calendar_date,date,True,False,False,,,0,,
dbo,sku_hist,2,channel,nvarchar(20),True,False,False,,,0,,
dbo,sku_hist,3,offerid,nvarchar(50),True,False,False,,,0,,
dbo,sku_hist,4,sku,nvarchar(50),True,False,False,,,0,,
dbo,sku_hist,5,avail_oh,"numeric(18,0)",True,False,False,,,0,,
dbo,sku_hist,6,total_demand_amt,"numeric(38,16)",True,False,False,,,0,,
dbo,sku_hist,7,total_net_qty,"numeric(38,16)",True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,1,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,2,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,3,OUTL,float,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,4,Start_Alloc_Date,date,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,5,Stop_Alloc_Date,date,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,6,Intended_Weeks,int,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,7,Completed_Weeks,int,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,8,Progression_Factor,float,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,9,Raw_WOS_Forecast,float,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,10,Net_WOS_Forecast,float,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,11,WOS_Target,float,True,False,False,,,0,,
dbo,Sku_Store_Allocation_Control,12,Last_Updated_Date,datetime,True,False,False,,,0,,
dbo,SKU_Store_Demand_History,1,Channel,nvarchar(20),False,False,False,,,0,,
dbo,SKU_Store_Demand_History,2,sku,varchar(50),False,False,False,,,0,,
dbo,SKU_Store_Demand_History,3,offer,nvarchar(41),False,False,False,,,0,,
dbo,SKU_Store_Demand_History,4,LocationID,nvarchar(50),True,False,False,,,0,,
dbo,SKU_Store_Demand_History,5,order_month,tinyint,True,False,False,,,0,,
dbo,SKU_Store_Demand_History,6,order_year,smallint,True,False,False,,,0,,
dbo,SKU_Store_Demand_History,7,order_week,tinyint,True,False,False,,,0,,
dbo,SKU_Store_Demand_History,8,CalendarDate,date,True,False,False,,,0,,
dbo,SKU_Store_Demand_History,9,Total_qty,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,10,Total_Demand_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,11,Total_Demand_Price_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,12,Total_Demand_Cost_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,13,Total_Demand_Margin_Dollar_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,14,Total_Return_Qty,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,15,Total_Return_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,16,Total_Net_Qty,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,17,Total_Net_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,18,Total_Net_Cost_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,SKU_Store_Demand_History,19,Total_Net_Margin_Dollar_Amt,"numeric(38,16)",True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,1,Model_ID,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,2,Name,nvarchar(200),True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,5,Class,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,6,storeid,smallint,True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,7,Percent_Contribution,float,True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,8,Notes,nvarchar(500),True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,9,Last_Updated_Date,date,True,False,False,,,0,,
dbo,Store_Distribution_LIbrary,10,Last_Update_User,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_Sales,1,Division,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_Sales,2,Department,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_Sales,3,Class,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_Sales,4,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Store_Distribution_Sales,5,FiscalMonth,tinyint,True,False,False,,,0,,
dbo,Store_Distribution_Sales,6,Total_Sales_Qty,float,True,False,False,,,0,,
dbo,Store_Master_Control,1,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Store_Master_Control,2,Name,nvarchar(50),True,False,False,,,0,,
dbo,Store_Master_Control,3,TransitDays,int,True,False,False,,,0,,
dbo,Store_Master_Control,4,ModeOfDelivery,nvarchar(50),True,False,False,,,0,,
dbo,Store_Master_Control,5,Tier,nvarchar(50),True,False,False,,,0,,
dbo,Store_Master_Control,6,Channel,nchar(10),True,False,False,,,0,,
dbo,Store_Master_Control,7,Status,nchar(10),True,False,False,,,0,,
dbo,Store_Master_Control,8,Last_Updated_Date,datetime,True,False,False,,,0,,
dbo,Store_Master_Control,9,Last_Update_User,nvarchar(50),True,False,False,,,0,,
dbo,Store_Master_Groups_Control,1,GroupName,nvarchar(50),True,False,False,,,0,,
dbo,Store_Master_Groups_Control,2,StoreID,nvarchar(50),True,False,False,,,0,,
