Candidate,Windows,SoldUnits,ForecastUnits,AbsErrorUnits,OverUnits,CoveredUnderUnits,ZeroForecastSoldUnits,AvgCoverage,WAPE,BiasPct,ExpectedCost,CostPerSoldUnit
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p1_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p1_cap_recent_x1p0_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p1_cap_recent_x1p25_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p1_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p1_cap_recent_x0p85_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
ml_cold_start_raw_blended_guardrail_min_20p0_units,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p1_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,699101.0,786749.0,694296.0,0.0,92453.0,0.0594221904752579,8.089298566698883,6.188107919142898,1249014.0,12.842275185588846
