PickYear,LocProfileId,SourceLocation,SourceZone,SKU,PickLines,DistinctOrders,PickUnits,FirstPickDate,LastPickDate,SourceSchema
2022,W001,07-136A,W001,47433-VG9-130,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,invalid,07-002B,Invalid,47761-WM7-120,1,1,1.0,2022-04-12,2022-04-12,DAX_Archive.arc
2022,W001,07-023D,W001,66985-VF5-XL,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
2022,invalid,10-143X,Invalid,66920-VA9-75,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2025,W001,07-073B,W001,82482-3BI-100,2,2,2.0,2025-02-03,2025-03-12,DAX_Archive.arc
2022,W001,07-067D,W001,67071-FX7-S,18,18,19.0,2022-01-10,2022-07-13,DAX_Archive.arc
2022,invalid,18-140B,Invalid,66834-UZ7-90,66,66,67.0,2022-01-02,2022-01-09,DAX_Archive.arc
2022,invalid,31-135C,Invalid,65605-UC3-85,160,160,162.0,2022-02-26,2022-04-30,DAX_Archive.arc
2022,invalid,07-003B,Invalid,67887-WW3-120,1,1,1.0,2022-07-28,2022-07-28,DAX_Archive.arc
2022,invalid,21-137D,Invalid,60604-VU7-S,51,51,51.0,2022-01-11,2022-03-28,DAX_Archive.arc
2022,invalid,08-110W,Invalid,67513-VU6-M,4,4,4.0,2022-09-27,2022-10-04,DAX_Archive.arc
2022,W001,07-122X,W001,44403-FU8-S,2,2,2.0,2022-01-14,2022-01-17,DAX_Archive.arc
2022,W001,07-067Y,W001,51194-A91-85,1,1,1.0,2022-01-07,2022-01-07,DAX_Archive.arc
2023,invalid,18-131A,Invalid,68010-XE2-90,1,1,1.0,2023-01-09,2023-01-09,DAX_Archive.arc
2022,W001,07-129W,W001,67871-VZ1-120,4,4,4.0,2022-07-22,2022-07-25,DAX_Archive.arc
2022,W001,07-024D,W001,67594-AT3-120,1,1,1.0,2022-05-19,2022-05-19,DAX_Archive.arc
2022,invalid,30-134C,ASLMAA,60612-VW5-150,125,125,129.0,2022-02-17,2022-04-08,DAX_Archive.arc
2022,W001,07-071Z,W001,52622-Q84-XL,1,1,1.0,2022-01-07,2022-01-07,DAX_Archive.arc
2024,W001,07-105G,W001,82485-3BJ-60,2,1,2.0,2024-12-11,2024-12-11,DAX_Archive.arc
2022,W001,07-066W,W001,65203-VJ8-L,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,invalid,21-137C,Invalid,66935-JB3-75,26,26,27.0,2022-01-02,2022-01-20,DAX_Archive.arc
2022,W001,07-043D,W001,67521-NU7-90,1,1,1.0,2022-02-12,2022-02-12,DAX_Archive.arc
2022,W001,07-080A,W001,33175-QN6-80,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-032A,W001,62027-RY2-75,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-081W,W001,66360-VJ4-90,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,invalid,23-138C,Invalid,67023-TW5-120,10,10,10.0,2022-01-18,2022-01-20,DAX_Archive.arc
2022,W001,07-094X,W001,41378-76X-110,2,2,2.0,2022-02-16,2022-02-18,DAX_Archive.arc
2022,invalid,17-098C,Invalid,67377-GF2-110,2,2,2.0,2022-12-04,2022-12-04,DAX_Archive.arc
2022,W001,07-143Y,W001,62027-vf7-85,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-024A,W001,65203-VK1-M,2,2,2.0,2022-01-20,2022-01-22,DAX_Archive.arc
2022,W001,07-125B,W001,67501-06G-150,4,4,4.0,2022-07-19,2022-08-01,DAX_Archive.arc
2022,W001,07-129X,W001,65065-TS2-100,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2024,invalid,17-130Z,Invalid,68125-744-100,4,4,4.0,2024-01-02,2024-01-03,DAX_Archive.arc
2025,W001,07-037G,W001,82484-3BI-50,16,16,17.0,2025-09-30,2025-12-29,DAX_Archive.arc
2022,W001,07-075D,W001,67229-VN2-90,1,1,1.0,2022-01-20,2022-01-20,DAX_Archive.arc
2022,invalid,17-043Y,Invalid,68021-VX9-120,104,104,105.0,2022-11-29,2022-12-20,DAX_Archive.arc
2022,W001,07-050Y,W001,67379-WV1-120,1,1,2.0,2022-07-31,2022-07-31,DAX_Archive.arc
2024,invalid,34-026X,Invalid,81553-461-NB,33,33,33.0,2024-09-28,2024-12-16,DAX_Archive.arc
2026,W001,07-026G,W001,82485-3BJ-50,27,27,30.0,2026-02-05,2026-06-11,DAX_Archive.arc
2022,W001,07-101W,W001,66952-VA4-80,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,invalid,08-107Y,Invalid,65593-ST6-80,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-098Z,W001,67200-M23-110,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-072A,W001,61948-WX3-S,1,1,1.0,2022-07-01,2022-07-01,DAX_Archive.arc
2026,W001,07-042Z,W001,84401-6CC-90,2,2,2.0,2026-04-11,2026-05-12,DAX_Archive.arc
2022,W001,07-012Y,W001,67224-M23-XS,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2022,W001,07-118D,W001,67871-V98-100,1,1,1.0,2022-07-25,2022-07-25,DAX_Archive.arc
2022,W001,07-078X,W001,67042-B42-90,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2025,invalid,34-023Z,Invalid,83308-2XV-L,22,22,22.0,2025-01-11,2025-01-19,DAX_Archive.arc
2023,invalid,16-130Z,Invalid,81093-740-150,20,20,20.0,2023-10-08,2023-11-06,DAX_Archive.arc
2023,invalid,18-133C,Invalid,60325-XS9-S,29,29,30.0,2023-12-08,2023-12-10,DAX_Archive.arc
2022,invalid,08-049Z,Invalid,41378-VZ1-110,1,1,1.0,2022-09-12,2022-09-12,DAX_Archive.arc
2025,W001,07-136I,W001,82484-3N3-75,4,4,5.0,2025-07-22,2025-09-18,DAX_Archive.arc
2022,invalid,17-130X,Invalid,59845-VK5-XS,42,42,42.0,2022-07-13,2022-09-26,DAX_Archive.arc
2023,invalid,16-127W,Invalid,30070-S74-XL,39,39,43.0,2023-11-27,2023-11-30,DAX_Archive.arc
2025,invalid,07-147G,Invalid,82490-3MZ-70,1,1,2.0,2025-04-25,2025-04-25,DAX_Archive.arc
2024,invalid,34-005X,Invalid,82816-2RR-110,446,440,458.0,2024-09-21,2024-12-18,DAX_Archive.arc
2022,invalid,30-139D,Invalid,65203-VJ6-L,49,49,58.0,2022-07-13,2022-07-27,DAX_Archive.arc
2022,W001,07-084A,W001,67179-76X-130,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,invalid,17-128Z,Invalid,67993-VX9-100,1,1,1.0,2022-12-15,2022-12-15,DAX_Archive.arc
2022,W001,07-087A,W001,65605-UT9-50,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,invalid,07-012D,Invalid,57811-NB1-100,1,1,1.0,2022-02-08,2022-02-08,DAX_Archive.arc
2022,W001,07-101X,W001,67085-GF2-110,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,W001,07-043A,W001,65290-M23-140,1,1,1.0,2022-01-17,2022-01-17,DAX_Archive.arc
2023,invalid,16-131W,Invalid,80983-844-140,50,50,50.0,2023-10-12,2023-10-29,DAX_Archive.arc
2022,W001,07-052A,W001,67408-WU4-140,1,1,1.0,2022-06-08,2022-06-08,DAX_Archive.arc
2022,W001,07-122Y,W001,67409-WV1-120,1,1,1.0,2022-07-29,2022-07-29,DAX_Archive.arc
2025,W001,07-081E,W001,83069-3AG-90,2,2,2.0,2025-05-01,2025-08-23,DAX_Archive.arc
2024,invalid,16-137X,Invalid,81109-1AC-110,15,15,16.0,2024-01-02,2024-01-02,DAX_Archive.arc
2024,invalid,34-014Z,Invalid,80939-XH5-OS,158,157,171.0,2024-01-30,2024-07-18,DAX_Archive.arc
2022,W001,07-145A,W001,66714-015-100,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2022,W001,07-039B,W001,67277-VP4-120,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2023,invalid,17-138Z,Invalid,67992-XE6-100,65,65,65.0,2023-06-10,2023-06-27,DAX_Archive.arc
2022,invalid,17-043X,Invalid,67085-GF2-110,24,24,25.0,2022-04-14,2022-04-18,DAX_Archive.arc
2022,W001,07-073D,W001,67177-B42-150,4,4,4.0,2022-01-24,2022-01-26,DAX_Archive.arc
