Date,SKU,SoldUnits,CorporateBaselineQty,Recent28BaselineQty,Recent7BaselineQty,HybridBaselineQty,HasAnyPromotion,Division,Department,Class,KeyCategoryView,HybridAbsError
2026-06-04,58663-4SX-S,16.0,51.0,9.464285714285714,16.428571428571427,25.07142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.07142857142857
2026-05-20,58662-4SM-M,8.0,52.0,3.6785714285714284,5.428571428571429,17.07142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.07142857142857
2026-05-12,67377-SR4-120,9.0,35.0,12.428571428571429,11.428571428571429,18.07142857142857,True,Girls,G pant,G k pant,Pant,9.07142857142857
2026-05-13,58662-4SU-M,3.0,19.0,9.75,4.285714285714286,12.0625,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.0625
2026-05-22,83404-2ZC-70,13.0,0.0,5.25,4.571428571428571,3.9375,True,Baby Sleepwear,BS footless sleeper,BS footless stripe,Sleep,9.0625
2026-05-22,67377-SR4-110,11.0,59.0,7.071428571428571,6.857142857142857,20.05357142857143,True,Girls,G pant,G k pant,Pant,9.05357142857143
2026-05-17,84434-65K-150,12.0,0.0,3.9285714285714284,2.4285714285714284,2.946428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.053571428571429
2026-06-06,84090-5KM-130,2.0,5.0,13.071428571428571,4.571428571428571,11.053571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.053571428571429
2026-05-22,65642-5LG-130,15.0,0.0,7.928571428571429,6.0,5.946428571428571,True,Girls,G dress,G SS dress,Dress,9.053571428571429
2026-05-14,67515-4NA-M,4.0,37.0,5.071428571428571,1.8571428571428572,13.053571428571429,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.053571428571429
2026-05-27,84460-6GW-130,22.0,0.0,9.678571428571429,17.285714285714285,12.964285714285714,True,Girls,G dress,G SL dress,Dress,9.035714285714286
2026-05-30,84434-65Z-100,5.0,0.0,10.071428571428571,18.714285714285715,14.035714285714286,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.035714285714286
2026-05-29,83916-4CR-100,11.0,1.0,2.25,2.2857142857142856,1.9642857142857142,True,Collab Sleepwear,CS Kids Unisex sleep,CS KU SJ,Sleep,9.035714285714286
2026-05-20,83900-4CN-70,1.0,35.0,1.0714285714285714,1.7142857142857142,10.035714285714285,True,Collab Apparel,C Baby,C Bby set,Collab Baby,9.035714285714285
2026-05-18,82718-6CY-120,13.0,0.0,3.8214285714285716,5.285714285714286,3.9642857142857144,True,Girls,G swimwear,G swim rash guard,Swim,9.035714285714285
2026-05-26,84434-65K-130,19.0,0.0,8.357142857142858,13.285714285714286,9.964285714285715,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.035714285714285
2026-05-28,82718-65Z-120,14.0,1.0,3.5714285714285716,6.285714285714286,4.964285714285714,True,Girls,G swimwear,G swim rash guard,Swim,9.035714285714285
2026-06-03,84460-5ZO-90,8.0,6.0,18.0,20.714285714285715,17.035714285714285,True,Girls,G dress,G SL dress,Dress,9.035714285714285
2026-05-28,67848-5ZA-110,17.0,1.0,5.0,10.285714285714286,7.964285714285715,True,Girls,G dress,G SL dress,Dress,9.035714285714285
2026-05-22,84306-6FN-75,16.0,0.0,5.642857142857143,9.285714285714286,6.964285714285715,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,9.035714285714285
2026-05-22,84085-5M5-100,10.0,0.0,1.25,1.2857142857142858,0.9642857142857144,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.035714285714285
2026-05-18,82788-5XF-100,13.0,0.0,5.285714285714286,3.857142857142857,3.9642857142857144,True,Boys,B swimwear,B swim trunk,Swim,9.035714285714285
2026-05-23,84130-461-130,16.0,0.0,3.4642857142857144,9.285714285714286,6.964285714285715,True,Girls,G dress,G SL dress,Dress,9.035714285714285
2026-05-28,82721-6CY-130,14.0,1.0,4.642857142857143,6.285714285714286,4.964285714285714,True,Girls,G swimwear,G swim 1pc,Swim,9.035714285714285
2026-05-21,83403-4VN-75,2.0,33.0,3.7142857142857144,2.2857142857142856,11.035714285714285,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,9.035714285714285
2026-05-22,83403-5MM-60,13.0,0.0,5.035714285714286,5.285714285714286,3.9642857142857144,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,9.035714285714285
2026-05-21,50763-4ST-M,2.0,33.0,2.5357142857142856,3.7142857142857144,11.035714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.035714285714285
2026-05-28,58660-4NA-M,31.0,48.0,11.178571428571429,13.285714285714286,21.964285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.035714285714285
2026-05-21,43205-GK3-140,8.0,48.0,5.0,6.714285714285714,17.035714285714285,True,Girls,G short,G k short,Short,9.035714285714285
2026-06-04,58660-4ON-M,12.0,28.0,9.821428571428571,18.714285714285715,21.035714285714285,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.035714285714285
2026-05-26,84434-6BL-150,13.0,0.0,3.9285714285714284,5.285714285714286,3.9642857142857144,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.035714285714285
2026-05-22,84646-6BO-70,13.0,0.0,3.142857142857143,5.285714285714286,3.9642857142857144,True,Baby Apparel,Bby sets,Bby SS set,Set,9.035714285714285
2026-05-21,83160-3SO-100,3.0,40.0,2.25,2.7142857142857144,12.035714285714285,True,Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,Sleep,9.035714285714285
2026-05-22,84553-64J-75,16.0,0.0,7.607142857142857,9.285714285714286,6.964285714285715,True,Baby Apparel,Bby 1pc,Bby SS 1pc,1pc,9.035714285714285
2026-06-05,58665-4TG-S,2.0,18.0,8.5,8.714285714285714,11.035714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.035714285714285
2026-05-21,65593-3UZ-75,3.0,40.0,1.8571428571428572,2.7142857142857144,12.035714285714285,True,Baby Apparel,Bby pant,Bby k pant,Pant,9.035714285714285
2026-05-26,81644-1SA-150,13.0,0.0,4.642857142857143,5.285714285714286,3.9642857142857144,True,Kids Unisex,KU top,KU SS top,Top,9.035714285714285
2026-05-18,84090-5UF-120,19.0,0.0,13.285714285714286,8.714285714285714,9.964285714285715,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.035714285714285
2026-05-17,58660-4PX-L,5.0,38.0,6.035714285714286,5.714285714285714,14.026785714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.026785714285715
2026-05-21,84460-60K-100,12.0,0.0,3.9642857142857144,3.2857142857142856,2.9732142857142856,True,Girls,G dress,G SL dress,Dress,9.026785714285715
2026-06-08,50754-4SN-S,4.0,19.0,11.035714285714286,2.4285714285714284,13.026785714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.026785714285715
2026-05-17,82717-6DC-70,15.0,0.0,7.964285714285714,4.571428571428571,5.973214285714286,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,9.026785714285715
2026-05-25,81338-5K5-100,12.0,0.0,3.9642857142857144,3.5714285714285716,2.9732142857142856,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,9.026785714285715
2026-05-16,84428-1WC-110,15.0,0.0,7.964285714285714,5.857142857142857,5.973214285714286,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.026785714285715
2026-06-01,67377-5HB-120,1.0,1.0,13.035714285714286,0.7142857142857143,10.026785714285715,True,Girls,G pant,G k pant,Pant,9.026785714285715
2026-06-04,84434-65Z-120,3.0,0.0,16.035714285714285,10.857142857142858,12.026785714285714,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.026785714285714
2026-05-25,81346-015-130,1.0,36.0,1.3571428571428572,0.14285714285714285,10.017857142857142,True,Kids Unisex,KU short,KU k short,Short,9.017857142857142
2026-05-14,84428-1WC-120,17.0,0.0,10.642857142857142,4.857142857142857,7.982142857142857,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.017857142857142
2026-05-19,82717-6DC-80,14.0,0.0,6.642857142857143,4.571428571428571,4.982142857142858,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,9.017857142857142
2026-06-06,52309-4SL-L,4.0,32.0,6.678571428571429,3.0,13.008928571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.008928571428571
2026-06-05,58662-4SU-S,3.0,31.0,5.678571428571429,3.5714285714285716,12.008928571428571,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.008928571428571
2026-06-06,84460-6GW-110,4.0,2.0,16.678571428571427,11.142857142857142,13.00892857142857,True,Girls,G dress,G SL dress,Dress,9.00892857142857
2026-05-21,82248-4YJ-120,3.0,42.0,2.0,0.42857142857142855,12.0,True,Kids Unisex,KU top,KU LS top,Top,9.0
2026-05-26,84432-6AG-80,18.0,0.0,5.428571428571429,12.0,9.0,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,9.0
2026-05-23,80681-6GV-100,48.0,0.0,16.321428571428573,52.0,39.0,True,Girls,G dress,G SL dress,Dress,9.0
2026-05-19,81710-5ZU-75,12.0,0.0,3.5,4.0,3.0,True,Baby Apparel,Bby dress,Bby SL dress,Dress,9.0
2026-05-29,84428-6GQ-130,8.0,2.0,10.607142857142858,22.0,17.0,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.0
2026-06-05,58665-4TD-S,2.0,20.0,8.0,5.0,11.0,True,Kids Unders,U B underwear,U B unders bottom,Underwear,9.0
2026-05-25,84432-6FN-75,15.0,0.0,6.214285714285714,8.0,6.0,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,9.0
2026-05-26,81338-6AN-140,15.0,0.0,4.392857142857143,8.0,6.0,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,9.0
2026-05-24,50754-4SN-XS,12.0,63.0,3.5714285714285716,7.0,21.0,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.0
2026-05-26,80441-A91-110,15.0,0.0,7.714285714285714,8.0,6.0,True,Kids Unisex,KU pant,KU k pant,Pant,9.0
2026-05-21,81338-6AN-150,12.0,0.0,3.0,4.0,3.0,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,9.0
2026-05-27,58660-4PX-XL,2.0,26.0,3.9285714285714284,6.0,11.0,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.0
2026-05-25,58660-4PQ-XL,1.0,34.0,1.1428571428571428,2.0,10.0,True,Kids Unders,U G underwear,U G unders bottom,Underwear,9.0
2026-05-31,65642-5LG-100,24.0,0.0,17.285714285714285,20.0,15.0,True,Girls,G dress,G SS dress,Dress,9.0
2026-05-18,84420-5KW-75,12.0,0.0,3.4642857142857144,4.0,3.0,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,9.0
2026-05-25,84450-6DU-110,18.0,0.0,5.714285714285714,12.0,9.0,True,Girls,G dress,G SL dress,Dress,9.0
2026-06-07,81318-5IC-140,1.0,25.0,5.0,2.2857142857142856,10.0,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,9.0
2026-05-25,84460-6GS-100,33.0,0.0,20.464285714285715,32.0,24.0,True,Girls,G dress,G SL dress,Dress,9.0
2026-05-22,60363-5NF-130,12.0,0.0,2.9642857142857144,4.0,3.0,True,Girls,G dress,G SS dress,Dress,9.0
2026-05-30,43205-GK3-130,6.0,18.0,8.321428571428571,14.0,15.0,True,Girls,G short,G k short,Short,9.0
2026-05-22,84486-6EX-120,12.0,0.0,1.75,4.0,3.0,True,Boys,B top,B SS top,Top,9.0
2026-06-07,58663-4SZ-M,6.0,32.0,9.321428571428571,4.857142857142857,14.991071428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.991071428571429
2026-05-12,84634-48A-75,20.0,0.0,14.678571428571429,13.285714285714286,11.008928571428571,True,Baby Apparel,Bby 1pc,Bby SS 1pc,1pc,8.991071428571429
2026-05-19,58662-4SQ-S,4.0,33.0,6.321428571428571,6.285714285714286,12.991071428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.991071428571429
2026-05-16,67377-3KM-90,1.0,27.0,4.321428571428571,3.2857142857142856,9.991071428571429,True,Girls,G pant,G k pant,Pant,8.991071428571429
2026-05-22,81928-SR4-140,1.0,30.0,3.3214285714285716,1.8571428571428572,9.991071428571429,True,Girls,G pant,G k pant,Pant,8.991071428571429
2026-05-12,58665-4TE-XS,4.0,20.0,10.642857142857142,5.285714285714286,12.982142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.982142857142858
2026-06-04,45346-5HB-100,5.0,24.0,10.642857142857142,9.571428571428571,13.982142857142858,True,Girls,G short,G k short,Short,8.982142857142858
2026-06-08,52309-4SR-M,2.0,21.0,7.642857142857143,3.142857142857143,10.982142857142858,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.982142857142858
2026-06-05,45346-5HR-120,6.0,25.0,11.642857142857142,5.428571428571429,14.982142857142858,True,Girls,G short,G k short,Short,8.982142857142858
2026-06-08,43205-015-120,2.0,20.0,7.964285714285714,3.7142857142857144,10.973214285714285,True,Girls,G short,G k short,Short,8.973214285714285
2026-05-13,58661-4ON-M,4.0,19.0,10.964285714285714,3.7142857142857144,12.973214285714285,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.973214285714285
2026-05-21,83108-5ZU-130,12.0,0.0,4.035714285714286,3.7142857142857144,3.0267857142857144,True,Girls,G skirt,G k skirt,Skirt,8.973214285714285
2026-06-02,84433-68I-90,17.0,6.0,7.892857142857143,8.714285714285714,8.035714285714285,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285715
2026-05-25,84620-6GV-90,17.0,0.0,7.892857142857143,10.714285714285714,8.035714285714285,True,Girls,G short,G w short,Short,8.964285714285715
2026-05-26,84460-60K-100,17.0,0.0,5.571428571428571,10.714285714285714,8.035714285714285,True,Girls,G dress,G SL dress,Dress,8.964285714285715
2026-05-21,84434-65K-85,11.0,0.0,2.0,2.7142857142857144,2.0357142857142856,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285715
2026-05-20,58660-4ON-L,3.0,32.0,5.285714285714286,3.857142857142857,11.964285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.964285714285715
2026-05-19,84548-6FN-70,14.0,0.0,3.7857142857142856,6.714285714285714,5.035714285714286,True,Baby Apparel,Bby bodysuit,Bby SS bodysuit,1pc,8.964285714285715
2026-05-28,84460-61J-85,17.0,3.0,5.964285714285714,9.714285714285714,8.035714285714285,True,Girls,G dress,G SL dress,Dress,8.964285714285715
2026-05-26,84596-5KT-80,14.0,0.0,3.892857142857143,6.714285714285714,5.035714285714286,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,8.964285714285715
2026-05-24,84505-5ZU-150,14.0,0.0,3.0,6.714285714285714,5.035714285714286,True,Girls,G dress,G SL dress,Dress,8.964285714285715
2026-05-25,58661-4SK-S,14.0,0.0,5.535714285714286,6.714285714285714,5.035714285714286,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.964285714285715
2026-05-23,58662-011-L,1.0,30.0,3.142857142857143,3.2857142857142856,9.964285714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.964285714285715
2026-05-30,84434-66I-150,1.0,3.0,6.0,12.285714285714286,9.964285714285715,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285715
2026-05-21,84082-6DC-130,17.0,0.0,10.571428571428571,10.714285714285714,8.035714285714285,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285715
2026-06-03,43205-GK3-130,3.0,20.0,8.285714285714286,9.285714285714286,11.964285714285715,True,Girls,G short,G k short,Short,8.964285714285715
2026-06-01,84428-1WC-130,14.0,4.0,22.392857142857142,29.285714285714285,22.964285714285715,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285715
2026-05-17,83601-3WH-70,2.0,34.0,3.2857142857142856,2.2857142857142856,10.964285714285715,True,Collab Sleepwear,CS Baby sleep,CS Bby footless,Sleep,8.964285714285715
2026-05-20,84306-65K-70,14.0,0.0,6.071428571428571,6.714285714285714,5.035714285714286,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.964285714285715
2026-05-15,58665-4TE-S,3.0,32.0,5.285714285714286,2.5714285714285716,11.964285714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.964285714285715
2026-05-23,84460-65Z-120,26.0,0.0,16.428571428571427,22.714285714285715,17.035714285714285,True,Girls,G dress,G SL dress,Dress,8.964285714285715
2026-05-25,50764-4SW-S,10.0,54.0,4.0,7.285714285714286,18.964285714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.964285714285715
2026-05-23,67501-011-120,1.0,30.0,3.0357142857142856,3.2857142857142856,9.964285714285715,True,Boys,B pant,B k pant,Pant,8.964285714285715
2026-06-02,84460-5ZO-130,10.0,6.0,15.928571428571429,23.285714285714285,18.964285714285715,True,Girls,G dress,G SL dress,Dress,8.964285714285715
2026-06-06,45346-SR4-130,1.0,21.0,6.285714285714286,2.857142857142857,9.964285714285715,True,Girls,G short,G k short,Short,8.964285714285715
2026-05-25,84434-65K-120,17.0,0.0,8.071428571428571,10.714285714285714,8.035714285714285,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285715
2026-05-30,84090-5KM-120,6.0,2.0,16.714285714285715,19.285714285714285,14.964285714285714,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.964285714285714
2026-05-17,83403-4VN-70,2.0,36.0,2.607142857142857,1.7142857142857142,10.955357142857142,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.955357142857142
2026-05-22,82788-5XH-120,16.0,0.0,9.392857142857142,8.0,7.044642857142857,True,Boys,B swimwear,B swim trunk,Swim,8.955357142857142
2026-06-08,84505-5ZU-90,4.0,10.0,13.928571428571429,7.428571428571429,12.946428571428571,True,Girls,G dress,G SL dress,Dress,8.946428571428571
2026-05-14,83204-3MT-120,2.0,26.0,5.928571428571429,2.0,10.946428571428571,True,Boys,B pant,B k pant,Pant,8.946428571428571
2026-06-08,45346-5HB-90,2.0,20.0,7.928571428571429,4.428571428571429,10.946428571428571,True,Girls,G short,G k short,Short,8.946428571428571
2026-05-15,58660-4PX-L,5.0,38.0,5.928571428571429,5.428571428571429,13.946428571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.946428571428571
2026-05-17,84433-68I-100,15.0,0.0,8.071428571428571,3.5714285714285716,6.053571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.946428571428571
2026-05-15,84608-6CN-130,3.0,0.0,15.928571428571429,8.0,11.946428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.946428571428571
2026-05-17,84553-66I-70,18.0,0.0,12.071428571428571,9.142857142857142,9.053571428571429,True,Baby Apparel,Bby 1pc,Bby SS 1pc,1pc,8.946428571428571
2026-05-21,67515-4NA-M,3.0,35.0,4.25,3.857142857142857,11.9375,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.9375
2026-06-05,58661-4PX-M,2.0,22.0,7.25,5.285714285714286,10.9375,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.9375
2026-05-12,80441-A91-110,14.0,0.0,6.75,5.285714285714286,5.0625,True,Kids Unisex,KU pant,KU k pant,Pant,8.9375
2026-05-20,84090-5KM-130,22.0,0.0,17.428571428571427,16.571428571428573,13.07142857142857,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.92857142857143
2026-05-23,51218-2KQ-M,2.0,33.0,3.0357142857142856,3.5714285714285716,10.928571428571429,True,Collab Accessories,CA underwear,CA G underwear,Underwear,8.928571428571429
2026-05-29,84434-66I-150,2.0,3.0,6.0,13.571428571428571,10.928571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.928571428571429
2026-06-02,58660-4PQ-M,5.0,21.0,11.571428571428571,10.857142857142858,13.928571428571429,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.928571428571429
2026-05-22,84553-64J-60,13.0,0.0,4.571428571428571,5.428571428571429,4.071428571428571,True,Baby Apparel,Bby 1pc,Bby SS 1pc,1pc,8.928571428571429
2026-05-20,81318-2NA-130,1.0,38.0,0.5,0.5714285714285714,9.928571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.928571428571429
2026-05-25,84432-6AG-70,16.0,0.0,5.5,9.428571428571429,7.071428571428571,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.928571428571429
2026-05-30,52309-4SR-L,4.0,20.0,6.428571428571429,10.571428571428571,12.928571428571429,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.928571428571429
2026-05-25,84082-5NF-120,16.0,0.0,7.964285714285714,9.428571428571429,7.071428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.928571428571429
2026-05-17,84106-011-140,10.0,0.0,1.4285714285714286,1.1428571428571428,1.0714285714285714,True,Boys,B short,B k short,Short,8.928571428571429
2026-05-28,67377-SR4-130,23.0,19.0,9.535714285714286,12.428571428571429,14.071428571428571,True,Girls,G pant,G k pant,Pant,8.928571428571429
2026-05-30,58662-4SM-L,1.0,17.0,4.714285714285714,7.571428571428571,9.928571428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.928571428571429
2026-05-28,81338-5UC-110,14.0,1.0,3.892857142857143,6.428571428571429,5.071428571428571,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,8.928571428571429
2026-05-22,83059-5P5-120,16.0,0.0,9.428571428571429,8.0,7.071428571428571,True,Kids Unisex,KU top,KU SS top,Top,8.928571428571429
2026-05-23,68119-4NL-120,1.0,34.0,1.8928571428571428,0.0,9.919642857142858,True,Girls,G pant,G k pant,Pant,8.919642857142858
2026-05-16,84608-6CN-130,3.0,0.0,15.892857142857142,8.142857142857142,11.919642857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.919642857142858
2026-05-21,84433-67K-100,12.0,0.0,4.107142857142857,3.5714285714285716,3.0803571428571423,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.919642857142858
2026-05-12,84460-6GS-120,21.0,0.0,16.107142857142858,14.857142857142858,12.080357142857142,True,Girls,G dress,G SL dress,Dress,8.919642857142858
2026-05-18,81338-6AN-110,11.0,0.0,2.7857142857142856,2.5714285714285716,2.0892857142857144,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,8.910714285714285
2026-05-18,84082-6AE-90,11.0,0.0,2.7857142857142856,2.4285714285714284,2.0892857142857144,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.910714285714285
2026-05-17,84515-6DS-120,11.0,0.0,2.7857142857142856,2.142857142857143,2.0892857142857144,True,Girls,G swimwear,G swim 2pc,Swim,8.910714285714285
2026-05-18,43205-5HC-90,14.0,0.0,6.785714285714286,6.0,5.089285714285714,True,Girls,G short,G k short,Short,8.910714285714285
2026-05-16,81928-3EC-120,1.0,27.0,4.214285714285714,3.4285714285714284,9.910714285714285,True,Girls,G pant,G k pant,Pant,8.910714285714285
2026-05-17,84505-5ZX-110,18.0,0.0,12.142857142857142,9.285714285714286,9.107142857142858,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-06-01,84505-5ZX-140,2.0,5.0,7.714285714285714,12.857142857142858,10.892857142857142,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-05-19,82717-5XY-75,15.0,0.0,6.714285714285714,8.142857142857142,6.107142857142857,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,8.892857142857142
2026-06-05,84505-6H6-100,2.0,2.0,13.857142857142858,11.285714285714286,10.892857142857142,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-06-02,84130-461-130,1.0,1.0,9.214285714285714,12.857142857142858,9.892857142857142,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-05-26,67522-5SC-140,15.0,0.0,7.321428571428571,8.142857142857142,6.107142857142857,True,Boys,B short,B k short,Short,8.892857142857142
2026-05-29,84082-6GS-120,6.0,0.0,11.178571428571429,19.857142857142858,14.892857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-06-05,82897-1SA-120,2.0,17.0,8.071428571428571,8.857142857142858,10.892857142857142,True,Girls,G swimwear,G swim 1pc,Swim,8.892857142857142
2026-05-26,84608-61B-130,12.0,0.0,3.0357142857142856,4.142857142857143,3.1071428571428577,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-21,84428-6AQ-140,21.0,0.0,12.214285714285714,16.142857142857142,12.107142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-22,84492-5WH-110,12.0,0.0,3.5,4.142857142857143,3.1071428571428577,True,Kids Unisex,KU pant,KU w pant,Pant,8.892857142857142
2026-05-26,81318-5IC-130,16.0,10.0,3.0357142857142856,6.142857142857143,7.107142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-20,81318-2MO-160,18.0,18.0,4.0,6.142857142857143,9.107142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-22,84082-6AB-140,12.0,0.0,3.142857142857143,4.142857142857143,3.1071428571428577,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-26,82285-5DI-75,15.0,6.0,3.857142857142857,6.142857142857143,6.107142857142858,True,Baby Apparel,Bby dress,Bby LS dress set,Dress,8.892857142857142
2026-05-18,84082-5UC-120,12.0,0.0,4.142857142857143,3.2857142857142856,3.1071428571428577,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-17,84432-6AG-70,12.0,0.0,3.4642857142857144,4.142857142857143,3.1071428571428577,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.892857142857142
2026-05-28,84637-1SA-75,13.0,1.0,3.857142857142857,5.142857142857143,4.107142857142858,True,Baby Apparel,Bby top,Bby SS top,Top,8.892857142857142
2026-06-02,84428-6GQ-120,1.0,1.0,11.071428571428571,12.857142857142858,9.892857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-24,67501-011-130,4.0,40.0,3.2857142857142856,3.857142857142857,12.892857142857142,True,Boys,B pant,B k pant,Pant,8.892857142857142
2026-05-24,84605-SR4-120,15.0,0.0,5.857142857142857,8.142857142857142,6.107142857142857,True,Boys,B short,B w short,Short,8.892857142857142
2026-05-26,82719-5ZU-110,12.0,0.0,3.2857142857142856,4.142857142857143,3.1071428571428577,True,Girls,G swimwear,G swim 2pc,Swim,8.892857142857142
2026-05-28,60363-5LR-120,12.0,0.0,2.2857142857142856,4.142857142857143,3.1071428571428577,True,Girls,G dress,G SS dress,Dress,8.892857142857142
2026-05-22,84306-1WC-75,18.0,0.0,6.071428571428571,12.142857142857142,9.107142857142858,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.892857142857142
2026-06-05,84505-5ZU-140,1.0,7.0,10.857142857142858,8.571428571428571,9.892857142857142,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-05-31,45346-5HR-140,1.0,13.0,6.607142857142857,8.857142857142858,9.892857142857142,True,Girls,G short,G k short,Short,8.892857142857142
