Division,Department,Class,ForecastName,Rows,ActualUnits,ForecastUnits,BiasUnits,BiasPct,WAPE,ZeroForecastSoldUnits,ZeroForecastSoldUnitPct
Baby Apparel,Bby swimwear,Bby swim rash guard,Recent7BaselineQty,2432,6555.0,6637.919047619047,82.91904761904698,0.01264974029276079,0.6241712978097418,1.0,0.00015255530129672007
Girls,G sets,G SL set,Recent7BaselineQty,2741,6455.0,6474.609523809524,19.609523809524035,0.0030378813027922592,0.66490944635019,2.0,0.00030983733539891554
Kids Unisex,KU pant,KU k pant,Recent7BaselineQty,2550,6425.0,6606.0,181.0,0.028171206225680933,0.6398443579766537,8.0,0.001245136186770428
Girls,G swimwear,G swim rash guard,Recent7BaselineQty,2576,6024.0,5907.469047619048,-116.53095238095193,-0.019344447606399723,0.6342870581167394,0.0,0.0
Kids Unisex,KU short,KU k short,Recent7BaselineQty,2169,5623.0,5653.630952380952,30.630952380952294,0.005447439512884989,0.6245026803180814,34.0,0.006046594344655877
Girls,G top,G SS top,Recent7BaselineQty,2856,5326.0,5577.714285714286,251.71428571428623,0.047261413014323364,0.6701893675232016,0.0,0.0
Girls,G dress,G LS dress,Recent7BaselineQty,8203,5323.0,5498.0,175.0,0.03287619763291377,1.0119159442849093,215.0,0.04039075709186549
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,Recent7BaselineQty,6603,5269.0,5120.135714285714,-148.86428571428587,-0.028252853618198116,0.8647177109598821,156.0,0.02960713607895236
Baby Apparel,Bby 1pc,Bby SL 1pc,Recent7BaselineQty,2550,5249.0,5388.857142857143,139.85714285714312,0.026644530931061748,0.6732438831886345,8.0,0.0015240998285387694
Girls,G swimwear,G swim cover up,Recent7BaselineQty,1443,4783.0,4884.142857142857,101.14285714285688,0.02114632179445053,0.5633642961679758,0.0,0.0
Baby Apparel,Bby top,Bby SS top,Recent7BaselineQty,1935,4631.0,4755.85238095238,124.85238095238037,0.026960134086024698,0.6428304079135433,27.0,0.0058302742388253075
Collab Sleepwear,CS Kids Unisex sleep,CS KU SJ,Recent7BaselineQty,3251,4570.0,4567.438095238095,-2.5619047619047706,-0.0005605918516202999,0.7498228613108263,50.0,0.010940919037199124
Boys,B short,B k short,Recent7BaselineQty,1847,4487.0,4613.0,126.0,0.028081123244929798,0.6238339329491547,0.0,0.0
Baby Apparel,Bby swimwear,Bby swim 2pc,Recent7BaselineQty,2703,4477.0,4524.333333333334,47.33333333333394,0.010572556027101616,0.6999393726666454,3.0,0.0006700915791824883
Girls,G short,G w short,Recent7BaselineQty,845,4323.0,4345.428571428572,22.42857142857156,0.005188196027890715,0.5511053831664519,0.0,0.0
Boys,B top,B LS top,Recent7BaselineQty,6114,4274.0,4300.952380952381,26.952380952380736,0.006306125632283747,0.8913474608373999,96.0,0.022461394478240523
Girls,G sets,G SS set,Recent7BaselineQty,2650,3947.0,3956.8499999999995,9.849999999999454,0.002495566252850128,0.7168476359380843,34.0,0.008614137319483153
Girls,G skirt,G k skirt,Recent7BaselineQty,1753,3875.0,4017.857142857143,142.85714285714312,0.03686635944700468,0.6389677419354839,4.0,0.001032258064516129
Boys,B pant,B k pant,Recent7BaselineQty,3178,3867.0,3946.4285714285716,79.42857142857156,0.020540101222801022,0.8162104252096493,33.0,0.008533747090768037
Kids Unisex,KU pant,KU w pant,Recent7BaselineQty,1655,3412.0,3561.0,149.0,0.0436694021101993,0.666931837213197,2.0,0.0005861664712778429
Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,Recent7BaselineQty,4706,3294.0,3713.8119047619048,419.81190476190477,0.12744745135455518,0.9639597247520745,109.0,0.033090467516697024
Girls,G 1pc,G SL 1pc,Recent7BaselineQty,1750,3161.0,3154.133333333333,-6.866666666666788,-0.0021723083412422614,0.6839140717976527,8.0,0.002530844669408415
Baby Apparel,Bby pant,Bby k pant,Recent7BaselineQty,2634,3065.0,3109.6619047619047,44.66190476190468,0.014571583935368573,0.8166923017167713,37.0,0.012071778140293638
Kids Accessories,KA sock,KA sock misc,Recent7BaselineQty,743,2806.0,2918.1428571428573,112.14285714285734,0.0399653803075044,0.6125140006109357,0.0,0.0
Baby Apparel,Bby 1pc,Bby SS 1pc,Recent7BaselineQty,869,2758.0,3008.0,250.0,0.09064539521392313,0.653993577126282,0.0,0.0
Collab Apparel,C Girl,C G dress,Recent7BaselineQty,2318,2714.0,2867.3,153.30000000000018,0.056484893146647085,0.7772607642909781,45.0,0.01658069270449521
Kids Unisex,KU sets,KU SS set,Recent7BaselineQty,1312,2652.0,2565.2690476190473,-86.73095238095266,-0.032703979027508545,0.6818528693528694,11.0,0.004147812971342383
Adult Sleep,S W sleepwear,S W pajama,Recent7BaselineQty,4719,2524.0,2667.7142857142853,143.71428571428532,0.05693909893592921,0.876047090785601,99.0,0.03922345483359747
Baby Apparel,Bby bodysuit,Bby SS bodysuit,Recent7BaselineQty,851,2285.0,2334.5714285714284,49.57142857142844,0.021694279462331923,0.6865270396999062,2.0,0.00087527352297593
Collab Sleepwear,CS Baby sleep,CS Bby footless,Recent7BaselineQty,2675,2214.0,2187.7595238095237,-26.24047619047633,-0.01185206693336781,0.8687411278874694,63.0,0.028455284552845527
Girls,G pant,G w pant,Recent7BaselineQty,2491,2209.0,2308.8142857142857,99.81428571428569,0.045185280993338926,0.7854685377999094,37.0,0.016749660479855138
Baby Apparel,Bby sets,Bby LS set,Recent7BaselineQty,2274,2182.0,2127.5714285714284,-54.42857142857156,-0.024944349875605665,0.8434594736152938,17.0,0.007791017415215398
Boys,B pant,B w pant,Recent7BaselineQty,2830,2158.0,2230.0,72.0,0.033364226135310475,0.8654839136766845,47.0,0.021779425393883226
Baby Apparel,Bby swimwear,Bby swim 1pc,Recent7BaselineQty,998,2074.0,2090.9285714285716,16.92857142857156,0.008162281305965071,0.6170615787298526,0.0,0.0
Girls,G top,G LS top,Recent7BaselineQty,2348,2006.0,2076.2857142857147,70.28571428571468,0.035037743911123964,0.9218060105398092,26.0,0.01296111665004985
Collab Accessories,CA underwear,CA G underwear,Recent7BaselineQty,1042,1999.0,2043.8571428571431,44.85714285714312,0.022439791324233675,0.6637604516543987,12.0,0.006003001500750375
Baby Apparel,Bby dress,Bby SL dress set,Recent7BaselineQty,1005,1932.0,1999.1428571428573,67.14285714285734,0.03475303164744169,0.6921029281277729,6.0,0.003105590062111801
Collab Apparel,C Kids Unisex,C KU top,Recent7BaselineQty,958,1896.0,1753.7714285714285,-142.2285714285715,-0.07501506931886683,0.6799502712477397,51.0,0.02689873417721519
Baby Apparel,Bby short,Bby k short,Recent7BaselineQty,667,1843.0,1846.8500000000004,3.850000000000364,0.0020889853499730677,0.6402539854791618,0.0,0.0
Baby Apparel,Bby pant,Bby w pant,Recent7BaselineQty,844,1760.0,1757.0,-3.0,-0.0017045454545454545,0.6646915584415585,10.0,0.005681818181818182
Baby Apparel,Bby dress,Bby SS dress,Recent7BaselineQty,1400,1555.0,1528.4809523809524,-26.51904761904757,-0.01705404991578622,0.7676649823916705,15.0,0.00964630225080386
Kids Unisex Sleep,S KU non cotton,S KU non cttn nightgown,Recent7BaselineQty,1041,1546.0,1525.5714285714287,-20.42857142857133,-0.013213823692478222,0.7297172426538533,19.0,0.012289780077619664
Baby Apparel,Bby outerwear,Bby jkt,Recent7BaselineQty,1843,1346.0,1347.0428571428572,1.0428571428572013,0.0007747824241138197,0.9199426873275314,34.0,0.02526002971768202
Baby Sleepwear,BS footless sleeper,BS footless stripe,Recent7BaselineQty,798,1301.0,1341.7142857142858,40.71428571428578,0.03129460854287915,0.7397606236960579,11.0,0.008455034588777863
Kids Unisex,KU outerwear,KU jkt,Recent7BaselineQty,2345,1272.0,1310.4285714285713,38.42857142857133,0.030211141060197587,0.9837151841868822,36.0,0.02830188679245283
Adult Apparel,O womens apparel,O womens apparel swim,Recent7BaselineQty,457,1243.0,1264.4285714285713,21.42857142857133,0.017239397770371142,0.6537179634524767,0.0,0.0
Baby Apparel,Bby bodysuit,Bby LS bodysuit,Recent7BaselineQty,793,1129.0,1070.2857142857142,-58.71428571428578,-0.05200556750601043,0.7542705301784133,9.0,0.007971656333038087
Kids Unisex,KU short,KU w short,Recent7BaselineQty,712,1122.0,1119.0166666666667,-2.9833333333333485,-0.0026589423648247313,0.6609010270774976,0.0,0.0
Boys,B sets,B SS set,Recent7BaselineQty,700,1086.0,1097.5714285714284,11.571428571428442,0.010655090765587884,0.7178374112075769,0.0,0.0
Baby Apparel,Bby sets,Bby SL set,Recent7BaselineQty,487,1057.0,1101.7142857142858,44.71428571428578,0.04230301392080017,0.7326665765644006,0.0,0.0
Kids Unisex Sleep,S KU SJ,S KU SJ stripe,Recent7BaselineQty,489,1000.0,898.2857142857142,-101.71428571428578,-0.10171428571428578,0.7591428571428571,8.0,0.008
Collab Apparel,C Girl,C G swimwear,Recent7BaselineQty,878,995.0,1041.6595238095238,46.65952380952376,0.04689399377841584,0.7972792534099066,5.0,0.005025125628140704
Collab Apparel,C Kids Unisex,C KU jkt-vest,Recent7BaselineQty,681,888.0,919.2857142857143,31.285714285714334,0.035231660231660286,0.8129021879021879,3.0,0.0033783783783783786
Baby Apparel,Bby dress,Bby SS dress set,Recent7BaselineQty,580,810.0,828.7142857142857,18.714285714285666,0.02310405643738971,0.6904761904761904,0.0,0.0
Baby Apparel,Bby dress,Bby LS dress set,Recent7BaselineQty,853,779.0,796.0,17.0,0.021822849807445442,0.8723638364203191,16.0,0.02053915275994865
Girls,G sets,G LS set,Recent7BaselineQty,1169,774.0,772.2857142857142,-1.7142857142857792,-0.0022148394241418338,0.961609449981543,24.0,0.031007751937984496
Adult Sleep,S AU sleepwear,S AU LJ bottom,Recent7BaselineQty,2402,735.0,758.5714285714286,23.571428571428555,0.03206997084548103,1.239455782312925,70.0,0.09523809523809523
Collab Apparel,C Baby-Toddler,C BT set,Recent7BaselineQty,691,716.0,696.4095238095238,-19.590476190476238,-0.027361000266028265,0.7783054003724394,10.0,0.013966480446927373
Collab Apparel,C Baby,C Bby set,Recent7BaselineQty,689,694.0,628.2833333333333,-65.7166666666667,-0.09469260326609034,0.7555681350349938,27.0,0.03890489913544669
Kids Unisex Sleep,S KU LJ,S KU LJ stripe,Recent7BaselineQty,989,680.0,691.8571428571429,11.85714285714289,0.017436974789916015,1.028781512605042,26.0,0.03823529411764706
Baby Apparel,Bby bundle,Bby bundle misc,Recent7BaselineQty,1031,665.0,670.2857142857142,5.285714285714221,0.007948442534908602,0.9351235230934479,9.0,0.013533834586466165
Baby Sleepwear,BS 1pc,BS misc,Recent7BaselineQty,464,629.0,626.4285714285714,-2.571428571428555,-0.004088121735180533,0.7440381558028617,2.0,0.003179650238473768
Girls,G sweater,G swtr cardigan,Recent7BaselineQty,653,615.0,574.2857142857142,-40.71428571428578,-0.0662020905923346,0.7909407665505227,14.0,0.022764227642276424
Boys,B swimwear,B swim cover up,Recent7BaselineQty,216,611.0,581.7142857142857,-29.285714285714334,-0.047930792611643756,0.5487491232172083,0.0,0.0
Collab Apparel,C Baby-Toddler,C BT top,Recent7BaselineQty,796,553.0,550.7142857142857,-2.2857142857143344,-0.004133298889176012,0.8586928442262982,18.0,0.0325497287522604
Kids Unisex,KU top,KU SL top,Recent7BaselineQty,283,542.0,542.1428571428571,0.14285714285711038,0.00026357406431201175,0.6665788086452293,0.0,0.0
Baby Apparel,Bby dress,Bby LS dress,Recent7BaselineQty,1640,541.0,578.4690476190476,37.469047619047615,0.0692588680573893,1.2991946131502508,52.0,0.09611829944547134
Baby Accessories,BA sock,BA sock misc,Recent7BaselineQty,467,499.0,513.2857142857142,14.28571428571422,0.028628685943315073,0.8336673346693386,4.0,0.008016032064128256
Baby Apparel,Bby sweater,Bby swtr cardigan,Recent7BaselineQty,561,494.0,493.21428571428567,-0.7857142857143344,-0.0015905147484095838,0.8318392134181607,9.0,0.018218623481781375
Girls,G sweater,G swtr pullover,Recent7BaselineQty,884,464.0,549.1428571428571,85.14285714285711,0.18349753694581275,1.1077586206896552,17.0,0.036637931034482756
Adult Sleep,S AU sleepwear,S AU LJ top,Recent7BaselineQty,3066,452.0,536.8571428571427,84.85714285714266,0.18773704171934216,1.5271807838179519,79.0,0.1747787610619469
Baby Sleepwear,BS footed sleeper,BS footed print,Recent7BaselineQty,511,430.0,421.57142857142856,-8.428571428571445,-0.019601328903654524,0.9664451827242525,17.0,0.03953488372093023
Collab Accessories,CA underwear,CA BT underwear,Recent7BaselineQty,112,423.0,425.42857142857144,2.428571428571445,0.005741303613644078,0.6035123269165823,0.0,0.0
Adult Sleep,S W sleepwear,S W LJ bottom,Recent7BaselineQty,866,387.0,389.8571428571429,2.8571428571428896,0.007382798080472583,1.063861203396087,24.0,0.06201550387596899
Collab Apparel,C Kids Unisex,C KU swimwear,Recent7BaselineQty,303,370.0,387.1952380952381,17.195238095238096,0.046473616473616475,0.7753024453024454,0.0,0.0
Kids Unisex,KU outerwear,KU ow,Recent7BaselineQty,1064,365.0,390.71428571428567,25.714285714285666,0.07045009784735799,1.2602739726027397,32.0,0.08767123287671233
Boys,B sweater,B swtr pullover,Recent7BaselineQty,635,357.0,342.6714285714286,-14.328571428571422,-0.04013605442176869,0.9342537014805922,15.0,0.04201680672268908
Adult Sleep,S AU sleepwear,S AU SJ,Recent7BaselineQty,221,349.0,429.28571428571433,80.28571428571433,0.23004502660663134,0.8227589029881293,0.0,0.0
Adult Sleep,S AU sleepwear,S AU Pajama,Recent7BaselineQty,947,346.0,368.21666666666664,22.21666666666664,0.06421001926782266,1.057672722268098,22.0,0.06358381502890173
Baby Accessories,BA hats,BA pilot-knot hat,Recent7BaselineQty,561,331.0,357.2857142857142,26.28571428571422,0.07941303409581335,1.0591281829952526,10.0,0.030211480362537766
Collab Apparel,C Boy,C B swimwear,Recent7BaselineQty,315,331.0,364.28571428571433,33.285714285714334,0.10056107034959014,0.7073802330599914,0.0,0.0
Collab Sleepwear,CS W sleep,CS W pajama,Recent7BaselineQty,1310,325.0,352.8142857142857,27.81428571428569,0.0855824175824175,1.1066813186813187,36.0,0.11076923076923077
W Baby Accessories,WBA hats,WBA pilot/knot hat,Recent7BaselineQty,214,308.0,320.5023809523809,12.502380952380918,0.04059214594928869,0.3773268398268398,0.0,0.0
Collab Apparel,C Girl,C G pant,Recent7BaselineQty,108,294.0,243.65952380952382,-50.34047619047618,-0.1712261094914156,0.6551263362487852,22.0,0.07482993197278912
Collab Apparel,C Kids Unisex,C KU set,Recent7BaselineQty,273,288.0,325.07142857142856,37.071428571428555,0.12872023809523803,0.788938492063492,0.0,0.0
Baby Apparel,Bby sweater,Bby swtr pullover,Recent7BaselineQty,381,275.0,274.4047619047619,-0.5952380952380736,-0.0021645021645020856,0.8442424242424243,12.0,0.04363636363636364
Collab Sleepwear,CS AU sleep,CS AU bottom,Recent7BaselineQty,1393,263.0,247.99999999999994,-15.000000000000057,-0.05703422053231961,1.3487235198261815,39.0,0.1482889733840304
Baby Apparel,Bby top,Bby LS top,Recent7BaselineQty,341,256.0,252.57142857142856,-3.428571428571445,-0.013392857142857206,0.9665178571428572,1.0,0.00390625
Collab Sleepwear,CS AU sleep,CS AU Pajama,Recent7BaselineQty,590,254.0,257.1380952380953,3.138095238095275,0.012354705661792422,1.0335395575553055,7.0,0.027559055118110236
Collab Accessories,CA underwear,CA B underwear,Recent7BaselineQty,346,243.0,287.42857142857144,44.428571428571445,0.1828336272780718,0.9529688418577307,4.0,0.01646090534979424
Collab Sleepwear,CS AU sleep,CS AU SJ,Recent7BaselineQty,179,243.0,258.69047619047615,15.690476190476147,0.06456986086615699,0.8041348226533412,0.0,0.0
W Baby Sleepwear,WBS footless sleeper,WBS footless print,Recent7BaselineQty,189,232.0,251.16190476190476,19.161904761904765,0.08259441707717571,0.3568555008210181,10.0,0.04310344827586207
Collab Apparel,C Adult,C Adult Unisex,Recent7BaselineQty,198,222.0,246.55,24.55000000000001,0.11058558558558564,0.9240990990990992,13.0,0.05855855855855856
Adult Sleep,S W sleepwear,S W LJ top,Recent7BaselineQty,1398,206.0,249.71428571428567,43.714285714285666,0.2122052704576974,1.628294036061026,31.0,0.15048543689320387
Girls,G outerwear,G jkt,Recent7BaselineQty,289,204.0,244.71428571428572,40.71428571428572,0.19957983193277315,0.9152661064425771,1.0,0.004901960784313725
Collab Accessories,CA non clothing,CA nc misc,Recent7BaselineQty,353,196.0,204.1428571428571,8.14285714285711,0.04154518950437301,1.1129737609329446,3.0,0.015306122448979591
Baby Apparel,Bby 1pc,Bby LS 1pc,Recent7BaselineQty,559,166.0,174.7142857142857,8.714285714285694,0.0524956970740102,1.2074010327022375,16.0,0.0963855421686747
Collab Apparel,C Girl,C G set,Recent7BaselineQty,157,158.0,160.71428571428572,2.7142857142857224,0.017179023508137485,0.8128390596745028,3.0,0.0189873417721519
Boys,B outerwear,B jkt,Recent7BaselineQty,312,157.0,207.28571428571428,50.28571428571428,0.32029117379435845,1.2975432211101001,11.0,0.07006369426751592
Collab Sleepwear,CS Kids Unisex sleep,CS KU set,Recent7BaselineQty,774,155.0,168.85714285714283,13.857142857142833,0.08940092165898601,1.335483870967742,21.0,0.13548387096774195
,,,Recent7BaselineQty,135,148.0,122.52380952380952,-25.47619047619048,-0.17213642213642216,0.9467503217503218,67.0,0.4527027027027027
Collab Apparel,C Boy,C B top,Recent7BaselineQty,54,143.0,121.85714285714288,-21.142857142857125,-0.14785214785214773,0.5734265734265733,0.0,0.0
Collab Apparel,C Boy,C B set,Recent7BaselineQty,133,135.0,149.71428571428572,14.714285714285722,0.10899470899470906,0.7481481481481481,0.0,0.0
Baby Accessories,BA moc-slipper,BA moc-slipper-misc,Recent7BaselineQty,225,133.0,140.57142857142856,7.571428571428555,0.056928034371643274,1.0042964554242748,5.0,0.03759398496240601
Collab Sleepwear,CS AU sleep,CS AU top,Recent7BaselineQty,2229,128.0,190.14285714285714,62.14285714285714,0.4854910714285714,2.0189732142857144,30.0,0.234375
Boys,B sweater,B swtr cardigan,Recent7BaselineQty,238,124.0,134.0,10.0,0.08064516129032258,1.1382488479262676,4.0,0.03225806451612903
Other,S Pet Johns,S pet johns print,Recent7BaselineQty,911,114.0,108.57142857142857,-5.428571428571431,-0.04761904761904764,1.6215538847117792,41.0,0.35964912280701755
Collab Apparel,C Baby,C Bby jkt-vest,Recent7BaselineQty,248,112.0,116.85714285714286,4.857142857142861,0.043367346938775544,1.1173469387755102,2.0,0.017857142857142856
W Baby Apparel,WBby swimwear,WBby swim 1pc,Recent7BaselineQty,45,112.0,90.36666666666667,-21.633333333333326,-0.19315476190476183,0.6014880952380953,10.0,0.08928571428571429
Collab Apparel,C Girl,C G short,Recent7BaselineQty,81,109.0,88.08809523809524,-20.911904761904765,-0.19185233726518133,0.7488204456094365,17.0,0.1559633027522936
Collab Apparel,C Baby-Toddler,C BT pant,Recent7BaselineQty,79,102.0,96.85714285714285,-5.142857142857153,-0.05042016806722699,0.6526610644257703,0.0,0.0
Collab Sleepwear,CS AU sleep,CS AU misc,Recent7BaselineQty,400,97.0,104.14285714285714,7.142857142857139,0.07363770250368185,1.3843888070692194,12.0,0.12371134020618557
Kids Unisex,KU sweater,KU swtr pullover,Recent7BaselineQty,208,95.0,111.71428571428572,16.714285714285722,0.17593984962406023,1.249624060150376,8.0,0.08421052631578947
W Baby Apparel,WBby dress,WBby SL dress,Recent7BaselineQty,72,92.0,110.08333333333333,18.08333333333333,0.1965579710144927,0.7219202898550725,12.0,0.13043478260869565
Collab Apparel,C Boy,C B sweater,Recent7BaselineQty,106,91.0,96.85714285714286,5.857142857142861,0.06436420722135013,0.7362637362637363,0.0,0.0
Adult Apparel,O womens apparel,O womens apparel top,Recent7BaselineQty,84,90.0,92.42857142857142,2.4285714285714164,0.02698412698412685,0.8047619047619048,0.0,0.0
W Baby Apparel,WBby swimwear,WBby swim 2pc,Recent7BaselineQty,37,85.0,76.03333333333333,-8.966666666666669,-0.1054901960784314,0.7913725490196079,12.0,0.1411764705882353
W Girls,WG dress,WG SS dress,Recent7BaselineQty,52,78.0,111.61666666666667,33.616666666666674,0.43098290598290606,0.4950854700854701,2.0,0.02564102564102564
Collab Accessories,CA misc,CA misc hat-glove,Recent7BaselineQty,107,77.0,81.28571428571429,4.285714285714292,0.0556586270871986,0.8979591836734695,4.0,0.05194805194805195
Collab Sleepwear,CS Baby sleep,CS Bby footed,Recent7BaselineQty,68,73.0,71.71428571428571,-1.2857142857142918,-0.017612524461839613,0.7025440313111545,0.0,0.0
Boys,B outerwear,B ow,Recent7BaselineQty,166,63.0,63.71428571428571,0.7142857142857082,0.011337868480725526,1.1814058956916098,3.0,0.047619047619047616
Adult Sleep,S W sleepwear,S W nightgown,Recent7BaselineQty,496,59.0,59.71428571428571,0.7142857142857082,0.012106537530266241,1.4213075060532685,16.0,0.2711864406779661
Collab Sleepwear,CS W sleep,CS W bottom,Recent7BaselineQty,295,56.0,75.14285714285715,19.142857142857153,0.3418367346938777,1.7448979591836735,10.0,0.17857142857142858
Kids Unisex,KU outerwear,KU vest,Recent7BaselineQty,129,52.0,73.71428571428571,21.714285714285708,0.4175824175824175,1.5054945054945053,4.0,0.07692307692307693
Baby Apparel,Bby outerwear,Bby OW,Recent7BaselineQty,162,49.0,51.14285714285714,2.142857142857139,0.04373177842565589,1.4431486880466473,9.0,0.1836734693877551
W Baby Apparel,WBby sets,WBby SS set,Recent7BaselineQty,26,47.0,55.10000000000001,8.100000000000009,0.1723404255319151,0.6971631205673758,6.0,0.1276595744680851
W Baby Apparel,WBby dress,WBby SS dress,Recent7BaselineQty,33,46.0,63.60714285714287,17.60714285714287,0.38276397515527977,0.6420807453416149,0.0,0.0
W Kids Unisex Sleep,WS KU non cotton,WS KU non cttn PJ,Recent7BaselineQty,44,44.0,37.0,-7.0,-0.1590909090909091,0.5227272727272727,15.0,0.3409090909090909
W Baby Apparel,WBby sweater,WBby swtr cardigan,Recent7BaselineQty,25,39.0,25.5,-13.5,-0.34615384615384615,0.9102564102564102,21.0,0.5384615384615384
Kids Accessories,KA tight,KA tight footed,Recent7BaselineQty,84,37.0,45.57142857142857,8.57142857142857,0.2316602316602316,1.0656370656370657,0.0,0.0
Collab Sleepwear,CS W sleep,CS W top,Recent7BaselineQty,409,35.0,42.14285714285714,7.142857142857139,0.20408163265306112,1.673469387755102,6.0,0.17142857142857143
Kids Accessories,KA hats,KA sun hat,Recent7BaselineQty,59,34.0,33.28571428571429,-0.7142857142857082,-0.02100840336134436,0.9201680672268907,1.0,0.029411764705882353
Collab Sleepwear,CS Kids Unisex sleep,CS KU nightgown,Recent7BaselineQty,81,29.0,32.57142857142857,3.5714285714285694,0.12315270935960584,1.0394088669950738,0.0,0.0
W Kids Unisex Sleep,WS KU non cotton,WS KU non cttn nightgown,Recent7BaselineQty,28,28.0,20.0,-8.0,-0.2857142857142857,0.2857142857142857,8.0,0.2857142857142857
Collab Apparel,C Kids Unisex,C KU pant,Recent7BaselineQty,98,24.0,27.857142857142854,3.857142857142854,0.1607142857142856,1.3869047619047616,0.0,0.0
W Baby Apparel,WBby pant,WBby k pant,Recent7BaselineQty,18,23.0,25.34047619047619,2.3404761904761884,0.10175983436852994,0.31128364389233953,0.0,0.0
Kids Accessories,KA costume accessories,KA costume accessories misc,Recent7BaselineQty,83,22.0,23.28571428571428,1.2857142857142811,0.05844155844155823,1.279220779220779,1.0,0.045454545454545456
W Baby Apparel,WBby 1pc,WBby SS 1pc,Recent7BaselineQty,20,22.0,22.25,0.25,0.011363636363636364,0.6477272727272728,7.0,0.3181818181818182
Collab Apparel,C Boy,C B jkt-vest,Recent7BaselineQty,49,20.0,18.42857142857143,-1.5714285714285694,-0.07857142857142847,1.2357142857142855,0.0,0.0
Collab Apparel,C Girl,C G skirt,Recent7BaselineQty,41,20.0,23.142857142857142,3.1428571428571423,0.1571428571428571,1.0571428571428572,0.0,0.0
Adult Apparel,O unisex apparel,O unisex apparel top,Recent7BaselineQty,34,19.0,18.857142857142858,-0.14285714285714235,-0.007518796992481177,1.0451127819548873,1.0,0.05263157894736842
W Baby Apparel,WBby sets,WBby LS set,Recent7BaselineQty,19,19.0,26.523809523809526,7.5238095238095255,0.39598997493734345,0.5012531328320802,1.0,0.05263157894736842
Collab Apparel,C Baby,C Bby dress,Recent7BaselineQty,41,18.0,18.142857142857142,0.14285714285714235,0.007936507936507908,1.166666666666667,1.0,0.05555555555555555
Collab Apparel,C Baby,C Bby sweater,Recent7BaselineQty,72,17.0,19.57142857142857,2.5714285714285694,0.15126050420168055,1.4621848739495797,1.0,0.058823529411764705
W Baby Sleepwear,WBS footless sleeper,WBS footless stripe,Recent7BaselineQty,12,15.0,15.833333333333334,0.8333333333333339,0.055555555555555594,0.7222222222222222,4.0,0.26666666666666666
Girls,G skirt,G w skirt,Recent7BaselineQty,51,12.0,16.428571428571427,4.428571428571427,0.3690476190476189,1.5357142857142856,0.0,0.0
Adult Sleep,S AU sleepwear,S AU misc,Recent7BaselineQty,19,9.0,13.999999999999998,4.999999999999998,0.5555555555555554,1.3174603174603174,0.0,0.0
Collab Apparel,C Baby-Toddler,C BT swimwear,Recent7BaselineQty,7,8.0,6.0,-2.0,-0.25,0.5357142857142857,0.0,0.0
Collab Apparel,C Baby/Toddler,C BT top,Recent7BaselineQty,6,8.0,9.142857142857142,1.1428571428571423,0.1428571428571428,0.6071428571428571,0.0,0.0
Collab Apparel,C Adult,C Womens,Recent7BaselineQty,7,5.0,4.0,-1.0,-0.2,0.7142857142857142,0.0,0.0
W Kids Unisex Sleep,WS KU SJ,WS KU SJ print,Recent7BaselineQty,5,5.0,8.25,3.25,0.65,0.65,0.0,0.0
Collab Sleepwear,CS Kids Unisex sleep,CS KU 1pc,Recent7BaselineQty,7,4.0,4.142857142857142,0.14285714285714235,0.03571428571428559,0.9642857142857142,0.0,0.0
Kids Accessories,KA hats,KA sweater hat,Recent7BaselineQty,3,4.0,0.0,-4.0,-1.0,1.0,4.0,1.0
Baby Accessories,BA hats,BA pilot/knot hat,Recent7BaselineQty,19,3.0,3.8571428571428568,0.8571428571428568,0.2857142857142856,1.6190476190476193,2.0,0.6666666666666666
W Baby Apparel,WBby swimwear,WBby swim rash guard,Recent7BaselineQty,3,3.0,5.5,2.5,0.8333333333333334,0.8333333333333334,0.0,0.0
W Baby Apparel,WBby top,WBby LS top,Recent7BaselineQty,2,2.0,3.4523809523809526,1.4523809523809526,0.7261904761904763,0.7261904761904762,0.0,0.0
W Kids Unisex Slee,WS KU SJ,WS KU SJ print,Recent7BaselineQty,2,2.0,2.5,0.5,0.25,0.25,0.0,0.0
W Kids Unisex Sleep,WS KU SJ,WS KU SJ stripe,Recent7BaselineQty,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Girls,G outerwear,G vest,Recent7BaselineQty,2,1.0,1.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0
W Baby Apparel,WBby bodysuit,WBby LS bodysuit,Recent7BaselineQty,1,1.0,2.3333333333333335,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,0.0
Collab Accessories,CA misc,CA misc sock-tight,Recent7BaselineQty,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
