CandidateID,SourceWorkbook,SKU,WeekIndex,WeekStartDate,ForecastUnits,IsFirst13Weeks
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,8,2026-07-19,0.002343398340672005,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,9,2026-07-26,0.002109058506604804,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,10,2026-08-02,0.0018981526559443242,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,11,2026-08-09,0.001708337390349892,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,12,2026-08-16,0.001537503651314903,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,13,2026-08-23,0.0013837532861834128,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,14,2026-08-30,0.0012453779575650713,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,15,2026-09-06,0.0011208401618085643,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,16,2026-09-13,0.0010087561456277078,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,17,2026-09-20,0.0009078805310649369,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,18,2026-09-27,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,19,2026-10-04,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,20,2026-10-11,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,21,2026-10-18,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,22,2026-10-25,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,23,2026-11-01,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,24,2026-11-08,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,25,2026-11-15,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-L,26,2026-11-22,0.0,False
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-M,1,2026-05-31,0.004497715481639575,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-M,2,2026-06-07,0.004047943933475617,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-M,3,2026-06-14,0.003643149540128055,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-M,4,2026-06-21,0.00327883458611525,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-M,5,2026-06-28,0.0029509511275037253,True
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,30070-1FL-M,6,2026-07-05,0.002655856014753353,True
