WindowLabel,FDDay,ForecastName,Rows,ActualUnits,ForecastUnits,BiasUnits,BiasPct,WAPE
y2026_fd_a,13,HorizonConsistentMLForecastQty,12840,28940.0,0.1295407250417438,-28939.87045927496,-0.9999955238173794,0.9999989799602533
y2026_fd_a,13,FrozenChampionMLForecastQty,12840,28940.0,15071.313759210396,-13868.686240789604,-0.47922205393191447,0.7431816653908542
y2026_fd_a,13,CorporateBaselineQty,12840,28940.0,74581.0,45641.0,1.5770905321354527,3.1928472702142363
y2026_fd_a,13,Recent28BaselineQty,12840,28940.0,22339.30869822314,-6600.69130177686,-0.22808193855483277,0.5723821010237131
y2026_fd_a,13,Recent7BaselineQty,12840,28940.0,28174.195238095235,-765.8047619047647,-0.026461809326356764,0.48570359035113697
y2026_fd_a,13,HybridBaselineQty,12840,28940.0,41145.19048363202,12205.190483632017,0.4217412053777477,1.0166269388226463
y2026_fd_a,14,HorizonConsistentMLForecastQty,12939,39544.0,0.13053952035164507,-39543.86946047965,-0.9999966988792143,0.9999989134033987
y2026_fd_a,14,FrozenChampionMLForecastQty,12939,39544.0,15680.962800623973,-23863.037199376027,-0.6034553206396932,0.760782673824172
y2026_fd_a,14,CorporateBaselineQty,12939,39544.0,58252.0,18708.0,0.47309326320048556,2.101102569289905
y2026_fd_a,14,Recent28BaselineQty,12939,39544.0,22734.318596235717,-16809.681403764283,-0.425088038735694,0.6038961745016413
y2026_fd_a,14,Recent7BaselineQty,12939,39544.0,28890.861904761907,-10653.138095238093,-0.2693996079111393,0.4818999691723746
y2026_fd_a,14,HybridBaselineQty,12939,39544.0,37534.57377167596,-2009.4262283240387,-0.05081494609356764,0.7789291798745819
y2026_fd_b,1,HorizonConsistentMLForecastQty,12123,37503.0,35995.57202742412,-1507.4279725758824,-0.04019486367959583,0.4292250534756078
y2026_fd_b,1,FrozenChampionMLForecastQty,12123,37503.0,37334.591667155684,-168.40833284431574,-0.004490529633477742,0.29838652269908167
y2026_fd_b,1,CorporateBaselineQty,12123,37503.0,12466.0,-25037.0,-0.6675999253393062,1.0416500013332266
y2026_fd_b,1,Recent28BaselineQty,12123,37503.0,22433.995367976502,-15069.004632023498,-0.401807978882316,0.5801490421460626
y2026_fd_b,1,Recent7BaselineQty,12123,37503.0,29526.835714285713,-7976.164285714287,-0.21268069982972795,0.4579259690970754
y2026_fd_b,1,HybridBaselineQty,12123,37503.0,26246.49114115528,-11256.508858844722,-0.3001495576045842,0.5498186555064695
y2026_fd_b,2,HorizonConsistentMLForecastQty,11510,29670.0,31008.813972153184,1338.8139721531843,0.04512349080394959,0.47564551122173926
y2026_fd_b,2,FrozenChampionMLForecastQty,11510,29670.0,35412.877666095985,5742.877666095985,0.19355839791358223,0.549000534038482
y2026_fd_b,2,CorporateBaselineQty,11510,29670.0,12466.0,-17204.0,-0.57984496124031,1.1115604988203573
y2026_fd_b,2,Recent28BaselineQty,11510,29670.0,22007.277261023715,-7662.722738976285,-0.25826500636927147,0.5232227374659429
y2026_fd_b,2,Recent7BaselineQty,11510,29670.0,30583.595238095237,913.5952380952367,0.030791885341935853,0.4700969393487088
y2026_fd_b,2,HybridBaselineQty,11510,29670.0,26864.576659601735,-2805.4233403982653,-0.09455420763054484,0.5141525573932626
y2026_fd_b,3,HorizonConsistentMLForecastQty,11777,34297.0,29880.791467432027,-4416.208532567973,-0.1287636974828111,0.4805999889137087
y2026_fd_b,3,FrozenChampionMLForecastQty,11777,34297.0,35617.56069338172,1320.560693381718,0.038503679429154676,0.4844235234795921
y2026_fd_b,3,CorporateBaselineQty,11777,34297.0,14528.0,-19769.0,-0.5764060996588622,0.9751581771000379
y2026_fd_b,3,Recent28BaselineQty,11777,34297.0,22501.43930691516,-11795.56069308484,-0.3439239785720279,0.5607409825198458
y2026_fd_b,3,Recent7BaselineQty,11777,34297.0,31985.759523809524,-2311.2404761904763,-0.06738899834360079,0.45078460284600763
