Candidate,SKU,ForecastDays,SoldDays,ForecastUnits,SoldUnits,AbsErrorUnits,UnderForecastUnits,OverForecastUnits,ZeroForecastSoldUnits,ForecastNoSaleUnits,BiasUnitsForecastMinusActual,BiasPct,WAPE,SoldUnitCoveragePct,InventorySnapshotDays,DaysWithPickableInventory,MinPickfacePhysicalQty,MaxPickfacePhysicalQty,AvgPickfacePhysicalQty,AnyPickableInventory,AllObservedDaysNoPickableInventory
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84082-6AB-110,2,8,2.0,199.0,197.0,197.0,0.0,136.0,0.0,-197.0,-0.9899497487437185,0.9899497487437185,0.3165829145728643,7,7,32.0,73.0,49.714285714285715,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84082-6AB-120,8,8,14.0,209.0,195.0,195.0,0.0,0.0,0.0,-195.0,-0.9330143540669856,0.9330143540669856,1.0,7,7,1.0,98.0,52.857142857142854,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84460-5ZU-120,8,8,59.0,252.0,193.0,193.0,0.0,0.0,0.0,-193.0,-0.7658730158730159,0.7658730158730159,1.0,7,7,38.0,101.0,66.57142857142857,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,60363-4DP-120,2,8,2.0,193.0,191.0,191.0,0.0,128.0,0.0,-191.0,-0.9896373056994818,0.9896373056994818,0.33678756476683935,7,7,23.0,110.0,66.14285714285714,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,58660-4NA-M,8,8,64.0,248.0,184.0,184.0,0.0,0.0,0.0,-184.0,-0.7419354838709677,0.7419354838709677,1.0,7,7,42.0,94.0,60.285714285714285,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84505-6H6-120,8,5,84.0,234.0,212.0,181.0,31.0,0.0,31.0,-150.0,-0.6410256410256411,0.905982905982906,1.0,5,5,1.0,147.0,64.6,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84505-5ZY-100,8,8,22.0,202.0,180.0,180.0,0.0,0.0,0.0,-180.0,-0.8910891089108911,0.8910891089108911,1.0,7,7,26.0,112.0,63.57142857142857,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,43205-5HC-120,8,8,70.0,241.0,171.0,171.0,0.0,0.0,0.0,-171.0,-0.7095435684647303,0.7095435684647303,1.0,7,7,308.0,512.0,416.57142857142856,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,67848-5ZA-120,8,8,21.0,188.0,167.0,167.0,0.0,0.0,0.0,-167.0,-0.8882978723404256,0.8882978723404256,1.0,7,7,30.0,90.0,58.57142857142857,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,60363-4DP-110,8,8,15.0,180.0,165.0,165.0,0.0,0.0,0.0,-165.0,-0.9166666666666666,0.9166666666666666,1.0,7,7,12.0,111.0,63.285714285714285,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84306-5ZU-70,8,8,15.0,180.0,165.0,165.0,0.0,0.0,0.0,-165.0,-0.9166666666666666,0.9166666666666666,1.0,7,7,19.0,134.0,83.57142857142857,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,67009-10C-90,8,8,16.0,180.0,164.0,164.0,0.0,0.0,0.0,-164.0,-0.9111111111111111,0.9111111111111111,1.0,7,7,22.0,140.0,70.28571428571429,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,84082-6AB-130,8,8,14.0,178.0,164.0,164.0,0.0,0.0,0.0,-164.0,-0.9213483146067416,0.9213483146067416,1.0,6,6,9.0,53.0,31.0,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,60363-5NF-100,8,8,18.0,181.0,163.0,163.0,0.0,0.0,0.0,-163.0,-0.9005524861878453,0.9005524861878453,1.0,7,7,1.0,124.0,49.857142857142854,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,67848-5ZE-110,8,8,18.0,180.0,162.0,162.0,0.0,0.0,0.0,-162.0,-0.9,0.9,1.0,7,7,66.0,158.0,114.85714285714286,True,False
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,83403-5MK-70,2,8,2.0,164.0,162.0,162.0,0.0,107.0,0.0,-162.0,-0.9878048780487805,0.9878048780487805,0.3475609756097561,7,7,19.0,90.0,53.42857142857143,True,False
