Date,remaining_volume_units,units_shipped_goal,shipped_units_powerbi,forecasted_demand_units,ops_imf_plan_forecasted_units,actual_demand_units,percentage_demand_vs_forecast,plan_vs_actual_demand_pct,powerbi_vs_actual_demand_pct,kpi_forecasted_demand_units,kpi_minus_actual_demand_units
2025-08-17,10951.0,15000,19631,13284.009039252356,,13284.0,0.9999993195388283,,1.4777928334838903,13284.009039252356,0.009039252356160432
2025-08-18,7544.0,11000,15220,15400.01287747805,,15400.0,0.9999991638008259,,0.9883116883116884,15400.01287747805,0.012877478049631463
2025-08-19,7724.0,11000,13038,12969.008757788586,,12969.0,0.9999993247141127,,1.005320379366181,12969.008757788586,0.008757788586081006
2025-08-20,7655.0,11000,15230,16911.993034649906,,16912.0,1.000000411858619,,0.9005439924314097,16911.993034649906,-0.0069653500941058155
2025-08-21,9337.0,15000,18978,30882.962496656546,,30883.0,1.0000012143700092,,0.6145128387786161,30882.962496656546,-0.037503343453863636
2025-08-22,21242.0,14000,16087,24183.01509854893,,24183.0,0.9999993756548193,,0.6652193689782079,24183.01509854893,0.015098548930836841
2025-08-23,29338.0,14000,15569,27245.986123074817,,27246.0,1.0000005093199829,,0.5714233281949644,27245.986123074817,-0.013876925182557898
2025-08-24,41015.0,30000,31560,34492.01617915682,,34492.0,0.9999995309303831,,0.9149947813985851,34492.01617915682,0.01617915681708837
2025-08-25,43947.0,33000,32648,31718.02773074001,,31718.0,0.9999991257104557,,1.0293208903461757,31718.02773074001,0.027730740010156296
2025-08-26,43017.0,30000,29312,25305.98747982857,,25306.0,1.0000004947513483,,1.1583023788824784,25305.98747982857,-0.012520171429059701
2025-08-27,39011.0,28000,30029,27196.972805133802,,27197.0,1.0000009999225425,,1.1041291318895465,27196.972805133802,-0.027194866197532974
2025-08-28,36179.0,26000,30148,48923.97146166646,,48924.0,1.0000005833200514,,0.616221077589731,48923.97146166646,-0.02853833354311064
2025-08-29,54955.0,20000,36640,36650.006769330015,,36650.0,0.9999998152979873,,0.9997271487039563,36650.006769330015,0.0067693300152313896
2025-08-30,54965.0,20000,18650,40198.96660230935,,40199.0,1.0000008308096817,,0.46394188910171896,40198.96660230935,-0.03339769064768916
2025-08-31,76514.0,35000,38069,58003.978089690536,,58004.0,1.0000003777380482,,0.6563168057375354,58003.978089690536,-0.02191030946414685
2025-09-01,96449.0,36000,39475,59346.9660326534,,59347.0,1.0000005723518635,,0.6651557787251251,59346.9660326534,-0.0339673466005479
2025-09-02,116321.0,35000,37733,47543.939464655115,,47544.0,1.000001273250504,,0.7936437826013798,47543.939464655115,-0.06053534488455625
2025-09-03,129828.0,30000,34449,13477.994995961937,,13478.0,1.000000371274664,,2.5559430182519662,13477.994995961937,-0.005004038062907057
2025-09-04,108857.0,30000,31175,11236.992043450364,,11237.0,1.0000007080675688,,2.774316988520068,11236.992043450364,-0.007956549636219279
2025-09-05,88919.0,26000,23845,11540.996858012091,,11541.0,1.0000002722457988,,2.0661121219998266,11540.996858012091,-0.0031419879087479785
2025-09-06,76615.0,20000,22241,11145.006268139701,,11145.0,0.9999994375831157,,1.9956034096007178,11145.006268139701,0.006268139701205655
2025-09-07,65519.0,35000,38100,16847.005449853124,,16847.0,0.9999996765090899,,2.261530242773194,16847.005449853124,0.005449853124446236
2025-09-08,46014.0,30000,31301,14909.992715879107,,14910.0,1.000000488539534,,2.099329309188464,14909.992715879107,-0.007284120893018553
2025-09-09,29623.0,17000,19419,12061.011119139986,,12061.0,0.9999990780922199,,1.6100655003731035,12061.011119139986,0.011119139986476512
2025-09-10,22265.0,17000,18673,10053.989533198557,,10054.0,1.0000010410595126,,1.8572707380147204,10053.989533198557,-0.010466801442817086
2025-09-11,12185.0,13000,15603,14378.001203646494,,14378.0,0.9999999162855479,,1.0851996105160662,14378.001203646494,0.0012036464941047598
2025-09-12,10960.0,11000,11367,11737.011963415629,,11737.0,0.9999989807102807,,0.9684757604157792,11737.011963415629,0.011963415628997609
2025-09-13,11330.0,17000,12467,12496.010935635704,,12496.0,0.9999991248698676,,0.997679257362356,12496.010935635704,0.010935635704299784
2025-09-14,11359.0,25000,18942,18008.01380942851,,18008.0,0.9999992331509373,,1.0518658374055976,18008.01380942851,0.013809428510285215
2025-09-15,10425.0,14000,16385,10435.993495938357,,10436.0,1.0000006232335854,,1.5700459946339593,10435.993495938357,-0.006504061642772285
2025-09-16,4476.0,8000,10306,9346.001479448933,,9346.0,0.9999998417024718,,1.1027177402097155,9346.001479448933,0.0014794489325140603
2025-09-17,3516.0,9000,9831,9612.994819762904,,9613.0,1.0000005388785902,,1.0226776240507647,9612.994819762904,-0.005180237096283236
2025-09-18,4693.0,8000,14034,17087.995181358303,,17088.0,1.0000002819898792,,0.8212780898876404,17087.995181358303,-0.0048186416970565915
2025-09-19,7747.0,7000,8009,16645.017347185185,,16645.0,0.9999989578151334,,0.4811655151697206,16645.017347185185,0.01734718518491718
2025-09-20,16383.0,12000,13024,19425.003477014965,,19425.0,0.9999998210031227,,0.6704761904761904,19425.003477014965,0.003477014965028502
2025-09-21,22784.0,30000,31464,30599.99075595477,,30600.0,1.0000003020930728,,1.0282352941176471,30599.99075595477,-0.009244045231753262
2025-09-22,21920.0,25000,23752,25809.006648316437,,25809.0,0.9999997424032421,,0.9202991204618544,25809.006648316437,0.006648316437349422
2025-09-23,23977.0,20000,22936,34618.95787662037,,34619.0,1.0000012167720294,,0.662526358358127,34618.95787662037,-0.0421233796296292
2025-09-24,35660.0,22000,23713,14073.999072671608,,14074.0,1.0000000658894737,,1.6848799204206337,14073.999072671608,-0.0009273283922084374
2025-09-25,26021.0,22000,24150,13813.98751729518,,13814.0,1.000000903627921,,1.7482264369480238,13813.98751729518,-0.012482704820286017
2025-09-26,15685.0,13500,11446,10380.009860184324,,10380.0,0.9999990500794839,,1.1026974951830444,10380.009860184324,0.009860184323770227
2025-09-27,14619.0,15000,14496,13865.006288362662,,13865.0,0.9999995464580015,,1.0455102776776055,13865.006288362662,0.006288362661507563
2025-09-28,13988.0,25000,21195,15839.004526930306,,15839.0,0.9999997141909834,,1.3381526611528505,15839.004526930306,0.004526930306383292
2025-09-29,8632.0,15000,17968,16258.012627096203,,16258.0,0.9999992233308896,,1.1051789888055112,16258.012627096203,0.012627096202777466
2025-09-30,6922.0,15000,15163,10989.002348644943,,10989.0,0.9999997862731421,,1.3798343798343797,10989.002348644943,0.002348644942685496
2025-10-01,2748.0,10000,12974,14115.008382149646,,14115.0,0.9999994061534064,,0.9191640099185264,14115.008382149646,0.008382149646422477
2025-10-02,3889.0,10000,15447,13406.996016748119,,13407.0,1.0000002971024886,,1.1521593197583353,13406.996016748119,-0.003983251881436445
2025-10-03,1849.0,7000,6063,12181.99671633046,,12182.0,1.0000002695510117,,0.49770152684288294,12181.99671633046,-0.0032836695409059757
2025-10-04,7968.0,12000,13125,14308.011902672437,,14308.0,0.9999991681113688,,0.9173189823874756,14308.011902672437,0.011902672436917783
2025-10-05,9151.0,17000,15149,15924.011271863554,,15924.0,0.9999992921467236,,0.951331323787993,15924.011271863554,0.011271863553702133
2025-10-06,14913.0,17000,20061,14263.005976167315,,14263.0,0.9999995810022568,,1.406506345088691,14263.005976167315,0.005976167314656777
2025-10-07,9115.0,25000,27146,50084.97493105117,,50085.0,1.0000005005283295,,0.5419986023759609,50084.97493105117,-0.025068948831176385
2025-10-08,32054.0,30000,31066,50317.02066475313,,50317.0,0.9999995893088888,,0.6174056481904724,50317.02066475313,0.02066475313040428
2025-10-09,51305.0,30000,30998,61734.0445570651,,61734.0,0.9999992782416021,,0.5021220073217352,61734.0445570651,0.044557065099070314
2025-10-10,82041.0,55000,57145,53823.06717119964,,53823.0,0.9999987519997806,,1.0617208256693236,53823.06717119964,0.06717119964014273
2025-10-11,78719.0,20000,26540,45068.05053224194,,45068.0,0.9999988787568722,,0.5888879027247714,45068.05053224194,0.05053224194125505
2025-10-12,97247.0,38000,39353,60172.01203250948,,60172.0,0.9999998000314585,,0.6540085089410357,60172.01203250948,0.012032509483105969
2025-10-13,118066.0,50000,53107,54064.04646827332,,54064.0,0.9999991404958312,,0.9822987570287067,54064.04646827332,0.04646827332180692
2025-10-14,119023.0,40500,43774,45972.02464254519,,45972.0,0.9999994639665017,,0.9521882885234491,45972.02464254519,0.0246425451914547
2025-10-15,121221.0,41000,46603,40902.02689048487,,40902.0,0.999999342563513,,1.1393819373135787,40902.02689048487,0.02689048487081891
2025-10-16,115520.0,50000,49048,70239.03854758116,,70239.0,0.9999994511943506,,0.6983015134042341,70239.03854758116,0.038547581163584255
2025-10-17,136711.0,40000,41855,54343.994540683045,,54344.0,1.0000001004585144,,0.7701862211099662,54343.994540683045,-0.005459316955239046
2025-10-18,149200.0,24000,24756,50574.061768624466,,50574.0,0.9999987786501162,,0.4895005338711591,50574.061768624466,0.06176862446591258
2025-10-19,175018.0,42000,54775,82303.01415954906,,82303.0,0.9999998279583172,,0.6655285955554475,82303.01415954906,0.014159549056785181
2025-10-20,202546.0,52000,58868,45536.021816812856,,45536.0,0.9999995208889142,,1.2927793394237526,45536.021816812856,0.021816812855831813
2025-10-21,189214.0,55000,57512,39389.999148676216,,39390.0,1.0000000216126885,,1.46006600660066,39389.999148676216,-0.0008513237844454125
2025-10-22,171092.0,50000,51429,19069.99842681344,,19070.0,1.0000000824953692,,2.6968536969061354,19069.99842681344,-0.0015731865605630446
2025-10-23,138733.0,55000,59820,17670.005064809604,,17670.0,0.9999997133668278,,3.3853989813242786,17670.005064809604,0.005064809603936737
2025-10-24,96583.0,65000,68109,17413.995058544806,,17414.0,1.000000283763443,,3.9111634317216035,17413.995058544806,-0.004941455194057198
2025-10-25,45888.0,38000,39996,20690.00867388075,,20690.0,0.9999995807695933,,1.9331077815369744,20690.00867388075,0.008673880751302931
2025-10-26,26582.0,32000,36962,22931.00096398665,,22931.0,0.9999999579614229,,1.6118791156076926,22931.00096398665,0.0009639866511861328
2025-10-27,17092.0,25000,24841,18366.997064876014,,18367.0,1.000000159804239,,1.3524799912887244,18366.997064876014,-0.0029351239863899536
2025-10-28,10618.0,16000,19635,17688.991937199695,,17689.0,1.0000004558089197,,1.110011871784725,17688.991937199695,-0.008062800305197015
2025-10-29,8672.0,18000,13887,18862.008064117923,,18866.0,1.0002116389659312,,0.7360860807802396,18862.008064117923,-3.9919358820770867
2025-10-30,13651.0,22000,25847,30911.014046891152,,30946.0,1.0011318280615373,,0.8352291087701157,30911.014046891152,-34.98595310884775
2025-10-31,18750.0,22000,18303,20133.992274427143,,20217.0,1.0041227653433784,,0.9053271998812881,20133.992274427143,-83.00772557285745
2025-11-01,20664.0,20000,21384,47480.99073818103,,47670.0,1.0039807354244397,,0.4485840151038389,47480.99073818103,-189.00926181896648
2025-11-02,46950.0,40000,34285,70123.9819736323,,69835.0,0.995878985113239,,0.4909429369227465,70123.9819736323,288.981973632297
2025-11-03,82500.0,65000,49406,43692.03393154921,,43692.0,0.9999992233927754,,1.1307790899935914,43692.03393154921,0.03393154920922825
2025-11-04,79205.0,45000,46426,20636.01336670206,,20636.0,0.9999993522633552,,2.249757704981586,20636.01336670206,0.013366702060011448
2025-11-05,53415.0,45000,40538,19041.00798247103,,19041.0,0.9999995807747658,,2.1289848222257235,19041.00798247103,0.007982471030118177
2025-11-06,31918.0,30000,32640,18526.990102106814,,18527.0,1.0000005342418348,,1.7617531170723808,18526.990102106814,-0.009897893185552675
2025-11-07,19677.0,15000,17380,17773.00868529128,,17773.0,0.9999995113212719,,0.9778878073482248,17773.00868529128,0.008685291279107332
2025-11-08,20070.0,22000,20439,35046.00355989986,,35046.0,0.9999998984220883,,0.5832049306625577,35046.00355989986,0.003559899858373683
2025-11-09,34677.0,40000,36014,48672.98706935366,,48673.0,1.0000002656637104,,0.7399174080085469,48672.98706935366,-0.01293064634228358
2025-11-10,47576.0,45000,48172,25084.99177716732,,25085.0,1.0000003277988987,,1.920350807255332,25084.99177716732,-0.008222832679166459
2025-11-11,24489.0,30000,32728,24474.996065928375,,24475.0,1.0000001607383966,,1.3372012257405517,24474.996065928375,-0.003934071624826174
2025-11-12,16236.0,32000,28706,21447.001626451074,,21447.0,0.9999999241641745,,1.338462255793351,21447.001626451074,0.0016264510741166305
2025-11-13,9849.0,30000,28040,35712.02393424347,,35712.0,0.9999993297987391,,0.7851702508960573,35712.02393424347,0.023934243472467642
2025-11-14,17521.0,20000,18649,30717.97845450908,,30718.0,1.0000007013967716,,0.6071033270395209,30717.97845450908,-0.021545490919379517
2025-11-15,29590.0,20000,16686,43709.01984040146,,43709.0,0.9999995460799274,,0.3817520419135647,43709.01984040146,0.01984040145907784
2025-11-16,56613.0,45000,50225,51402.04950139036,,51402.0,0.99999903697633,,0.9771020582856699,51402.04950139036,0.04950139035645407
2025-11-17,57790.0,75000,73501,34725.004344850684,,34725.0,0.9999998748783256,,2.1166594672426204,34725.004344850684,0.004344850683992263
2025-11-18,19014.0,55000,48278,70000.0,,60712.0,0.8673142857142857,,0.795196995651601,60712.02511315264,0.025113152638368774
2025-11-19,31448.0,55000,56917,45970.96611163402,,45971.0,1.0000007371688882,,1.2381066324421919,45970.96611163402,-0.03388836597878253
2025-11-20,20502.0,55000,49584,45220.008292858416,,45220.0,0.9999998166108603,,1.0965059708093763,45220.008292858416,0.00829285841609817
2025-11-21,16138.0,30000,32432,45042.041758159074,,45042.0,0.9999990729070565,,0.7200390746414458,45042.041758159074,0.04175815907365177
2025-11-22,28748.0,25000,25469,54745.99620375039,,54746.0,1.0000000693429634,,0.4652212033755891,54745.99620375039,-0.0037962496135151014
2025-11-23,58025.0,75000,78828,60861.96805388015,,60862.0,1.0000005248946242,,1.2951924024843087,60861.96805388015,-0.03194611985236406
2025-11-24,40059.0,65000,71284,55757.70135924548,61953.001510272756,61953.0,0.9999999756222827,1.0000000243777178,1.1506141752618921,61953.001510272756,0.0015102727556950413
2025-11-25,30728.0,55000,59828,46307.7180476026,51453.02005289177,51453.0,0.9999996102679347,1.0000003897322172,1.1627699065166268,51453.02005289177,0.020052891770319548
2025-11-26,22353.0,47000,51122,43779.594537386525,48643.993930429475,48644.0,1.0000001247753327,0.9999998752246829,1.0509415344132884,48643.993930429475,-0.0060695705251418985
2025-11-27,19875.0,0,0,46704.6024492226,51894.00272135844,51894.0,0.9999999475592882,1.0000000524407144,0.0,51894.00272135844,0.00272135843988508
2025-11-28,71769.0,80000,90465,120007.73680006067,133341.9297778452,133342.0,1.0000005266322074,0.9999994733680699,0.6784434011789233,133341.9297778452,-0.07022215481265448
2025-11-29,114646.0,80000,83936,89211.66484860171,99124.0720540019,99124.0,0.9999992730927977,1.0000007269077307,0.8467777732940559,99124.0720540019,0.07205400189559441
2025-11-30,129834.0,80000,85314,91547.12209643565,101719.02455159517,101719.0,0.9999997586332028,1.0000002413668554,0.8387223625871273,101719.02455159517,0.02455159516830463
2025-12-01,146239.0,75000,80694,114191.99652421816,120202.10160444018,120202.0,0.9999991547199357,1.000000845280779,0.6713199447596546,120202.10160444018,0.10160444017674308
2025-12-02,185747.0,75000,77116,58873.38694357966,61971.98625639964,61972.0,1.0000002217711774,0.9999997782288718,1.2443684244497515,61971.98625639964,-0.013743600356974639
2025-12-03,170603.0,75000,72191,27755.232814950654,29216.03454205332,29216.0,0.9999988177022016,1.0000011822991963,2.4709405805038336,29216.03454205332,0.03454205331945559
2025-12-04,127628.0,55000,62800,22942.50387064976,24150.00407436817,24150.0,0.9999998312891311,1.0000001687108973,2.600414078674948,24150.00407436817,0.004074368171131937
2025-12-05,88978.0,47500,48638,24005.558614790658,25269.009068200692,25268.0,0.999960066965904,1.000039934628807,1.9248852303308532,25269.009068200692,1.009068200692127
2025-12-06,65608.0,47500,37530,41797.117879002966,43996.96618842418,43997.0,1.000000768497893,0.9999992315026974,0.8530127054117326,43996.96618842418,-0.0338115758204367
2025-12-07,72075.0,45000,46912,53079.37552606783,55873.02686954509,55873.0,0.9999995190963047,1.0000004809039265,0.8396184203461421,55873.02686954509,0.02686954508681083
2025-12-08,88387.0,60000,60510,37449.009291789975,39420.009780831555,39420.0,0.9999997518815543,1.0000002481185073,1.535007610350076,39420.009780831555,0.009780831554962788
2025-12-09,67297.0,45000,47829,33304.16667548326,35057.01755314028,35057.0,0.9999994992973874,1.0000005007028634,1.3643209630031092,35057.01755314028,0.017553140278323554
2025-12-10,54525.0,45000,42552,25911.24487002486,27274.99460002617,27275.0,1.000000197982581,0.9999998020174581,1.5601099908340972,27274.99460002617,-0.005399973830208182
2025-12-11,39248.0,35000,31857,24276.31312159922,25554.01381220971,25554.0,0.9999994594896203,1.0000005405106718,1.246654144165297,25554.01381220971,0.013812209708703449
2025-12-12,32945.0,18000,13702,24049.26480917745,25315.015588607843,25315.0,0.9999993842149617,1.0000006157854175,0.5412601224570412,25315.015588607843,0.015588607842801139
2025-12-13,44558.0,20000,25226,33486.54983159702,35248.999822733706,35249.0,1.0000000050289737,0.9999999949710263,0.7156515078441942,35248.999822733706,-0.00017726629448588938
2025-12-14,54581.0,40000,36525,38579.50532161865,40610.005601703844,40610.0,0.9999998620609931,1.000000137939026,0.8994090125584832,40610.005601703844,0.005601703844149597
2025-12-15,58666.0,50000,48897,29907.897628182967,31481.997503350492,31482.0,1.0000000793040373,0.9999999206959689,1.553173241852487,31481.997503350492,-0.0024966495075204875
2025-12-16,41251.0,46000,49065,37490.78989494726,39463.98936310238,39464.0,1.0000002695342713,0.9999997304658013,1.243285019258058,39463.98936310238,-0.010636897619406227
2025-12-17,39516.0,46000,48939,19207.119832004217,20218.020875793914,20218.0,0.9999989674660026,1.0000010325350634,2.4205658324265507,20218.020875793914,0.020875793914456153
2025-12-18,10795.0,20000,17169,16653.495520635395,17529.995284879365,17530.0,1.0000002689744383,0.9999997310256341,0.979406731317741,17529.995284879365,-0.004715120634500636
2025-12-19,11156.0,15000,15427,15658.857519362997,16483.007915118946,16483.0,0.9999995198013016,1.0000004801989288,0.9359339925984348,16483.007915118946,0.007915118945675204
2025-12-20,12212.0,15000,13284,11923.453418706715,12551.003598638648,12551.0,0.9999997132788131,1.0000002867212692,1.058401720978408,12551.003598638648,0.0035986386483273236
2025-12-21,11479.0,20000,18479,11867.403307723298,12492.003481814,12492.0,0.9999997212765747,1.000000278723503,1.4792667307076528,12492.003481814,0.003481813999314909
2025-12-22,5492.0,16000,10524,8815.994291247423,9279.993990786761,9279.0,0.9998928888544811,1.0001071226195453,1.1341739411574523,9279.993990786761,0.99399078676106
2025-12-23,4247.0,9000,8546,6688.000645587571,7040.000679565865,7040.0,0.9999999034707672,1.0000000965292422,1.2139204545454545,7040.000679565865,0.0006795658646296943
2025-12-24,2741.0,0,0,5953.647095052577,6266.996942160608,6267.0,1.000000487927379,0.9999995120728592,0.0,6266.996942160608,-0.00305783939165849
2025-12-25,9008.0,0,0,8943.304651672142,9414.004896496992,9414.0,0.9999994798709958,1.0000005201292748,0.0,9414.004896496992,0.0048964969919325085
2025-12-26,18422.0,50000,33037,34461.26099063722,36275.01156909182,36275.0,0.9999996810726912,1.0000003189274105,0.910737422467264,36275.01156909182,0.011569091817364097
2025-12-27,21660.0,20000,15224,25451.454779432315,26791.005030981385,26791.0,0.9999998122137868,1.0000001877862486,0.5682505318950394,26791.005030981385,0.00503098138506175
2025-12-28,33227.0,40000,36685,56700.70197931518,59684.94945191072,59685.0,1.0000008469151729,0.9999991530855444,0.6146435452793835,59684.94945191072,-0.05054808928252896
2025-12-29,53155.0,50000,41476,37585.7999169716,39563.999912601685,39564.0,1.0000000022090363,0.9999999977909636,1.0483267617025578,39563.999912601685,-8.739831537241116e-05
2025-12-30,51243.0,40000,36494,33188.22179572199,34934.970311286306,34935.0,1.0000008498279354,0.9999991501727867,1.0446257335050808,34934.970311286306,-0.029688713693758473
2025-12-31,49684.0,0,0,22611.909548648353,23802.010051208792,23802.0,0.9999995777159673,1.0000004222842112,0.0,23802.010051208792,0.010051208791992394
2026-01-01,73486.0,0,0,25730.730042785442,27084.97899240573,27085.0,1.0000007756178906,0.999999224382711,0.0,27084.97899240573,-0.021007594270486152
2026-01-02,100571.0,60000,53458,25932.13768999,27296.987042094737,27297.0,1.0000004747009348,0.9999995252992907,1.9583837051690662,27296.987042094737,-0.012957905262737768
2026-01-03,74410.0,26000,17061,27917.640944692794,29386.99046809768,29387.0,1.0000003243578934,0.9999996756422118,0.5805628339061489,29386.99046809768,-0.009531902320304653
2026-01-04,86736.0,38000,41069,28128.57524745974,29609.026576273413,29609.0,0.9999991024266419,1.0000008975741637,1.3870444797190045,29609.026576273413,0.026576273412501905
2026-01-05,75276.0,50000,41573,26225.71245428559,27606.013109774307,27607.0,1.0000357491037104,0.9999642521742423,1.5058861882855799,27606.013109774307,-0.9868902256930596
2026-01-06,61310.0,40000,43065,21432.012433694053,22560.013088099004,22560.0,0.9999994198541041,1.0000005801462324,1.908909574468085,22560.013088099004,0.013088099003653042
2026-01-07,40805.0,35000,30308,18021.52394200947,18970.02520211523,18970.0,0.9999986714769769,1.0000013285247882,1.5976805482340537,18970.02520211523,0.025202115230058553
2026-01-08,29467.0,22000,24845,,16746.008423388623,16746.0,0.9999994969912585,1.0000005030089945,1.4836378836737132,16746.008423388623,0.008423388622759376
2026-01-09,21368.0,10000,12934,,19696.012639438934,19696.0,0.9999993582742271,1.0000006417261846,0.6566815597075548,19696.012639438934,0.012639438933547353
2026-01-10,28130.0,10000,11629,,19172.993808107665,19173.0,1.0000003229486432,0.9999996770514612,0.6065300161685704,19172.993808107665,-0.006191892334754812
2026-01-11,35674.0,22000,23480,,22302.021463880963,22302.0,0.9999990375813691,1.0000009624195572,1.0528203748542733,22302.021463880963,0.02146388096298324
2026-01-12,34496.0,30000,29813,,14930.998750631134,14931.0,1.000000083676175,0.9999999163238319,1.9967182372245664,14930.998750631134,-0.001249368866410805
2026-01-13,19614.0,15000,19942,,17125.98122887963,17126.0,1.000001096061015,0.9999989039401863,1.1644283545486396,17125.98122887963,-0.018771120368910488
2026-01-14,16798.0,15000,17352,,8642.0,10822.0,1.2522564221245083,0.7985584919608205,1.6034004805026798,10821.989985353068,-0.01001464693217713
2026-01-15,10268.0,12000,14926,,7340.0,11141.0,1.5178474114441416,0.658827753343506,1.3397361098644647,11141.001246060907,0.0012460609068511985
2026-01-16,10925.0,8000,9552,,6831.0,9171.0,1.3425559947299077,0.7448478900883219,1.0415439973830554,9171.005519192653,0.005519192653082428
2026-01-17,10544.0,8000,9327,,13570.0,20170.0,1.4863669859985262,0.6727813584531482,0.4624194348041646,18144.387334156723,-2025.6126658432768
2026-01-18,21387.0,18000,20119,,11753.0,20033.0,1.7045009784735812,0.5866819747416763,1.0042929166874657,17877.54598156232,-2155.4540184376783
2026-01-19,21301.0,0,0,,13975.0,19521.0,1.3968515205724508,0.7158957020644434,0.0,17903.41795298852,-1617.5820470114813
2026-01-20,40822.0,18000,20450,,6845.0,7570.0,1.1059167275383492,0.9042272126816381,2.701453104359313,7569.994828122324,-0.005171877675820724
2026-01-21,27942.0,18000,24157,,6720.0,7888.0,1.1738095238095239,0.8519269776876268,3.0625,7888.000895635231,0.0008956352312452509
2026-01-22,12573.0,12000,15217,,6583.0,6678.0,1.0144311104359713,0.9857741838873915,2.2786762503743634,6677.999091438274,-0.0009085617257369449
2026-01-23,4034.0,6000,3896,,7160.00577506054,7160.0,0.9999991934279494,1.000000806572701,0.5441340782122905,7160.00577506054,0.005775060540145205
2026-01-24,7298.0,4000,5769,,14016.016913839363,14016.0,0.9999987932492186,1.0000012067522377,0.4116010273972603,14016.016913839363,0.016913839363041916
2026-01-25,15545.0,0,0,,12686.000531227757,12686.0,0.999999958124883,1.0000000418751187,0.0,12686.000531227757,0.0005312277571647428
2026-01-26,28231.0,0,12018,,11250.99160139375,11251.0,1.0000007464769816,0.9999992535235758,1.068171718069505,11250.99160139375,-0.008398606249102158
2026-01-27,27464.0,14000,20189,,7592.002492987218,7592.0,0.999999671629821,1.000000328370287,2.6592465753424657,7592.002492987218,0.0024929872179200174
2026-01-28,14867.0,11000,15384,,7901.9945886517235,7902.0,1.0000006848078944,0.9999993151925745,1.946848899012908,7901.9945886517235,-0.005411348276538774
2026-01-29,7385.0,7000,11787,,7989.99515233661,7990.0,1.0000006067166873,0.9999993932836808,1.4752190237797247,7989.99515233661,-0.004847663390137313
2026-01-30,3588.0,5000,4704,,6806.007093756124,6806.007093756124,1.0,1.0,0.6911541429798803,6806.007093756124,0.0
2026-01-31,5690.007093756124,5000,10923,,9491.000967325253,9491.000967325253,1.0,1.0,1.1508796635470486,9491.000967325253,0.0
2026-02-01,4258.0080610813775,5000,5000,,9142.857142857143,9142.857142857143,1.0,1.0,0.546875,,
2026-02-02,8400.86520393852,14000,14000,,9626.116071428572,9626.116071428572,1.0,1.0,1.4543768115942028,,
2026-02-03,4026.981275367092,7003,7003,,9296.07780612245,9296.07780612245,1.0,1.0,0.7533284623960208,,
2026-02-04,6320.059081489542,7004,7004,,9523.809523809523,9523.809523809523,1.0,1.0,0.7354200000000001,,
2026-02-05,8839.868605299065,7005,7005,,9237.188208616779,9237.188208616779,1.0,1.0,0.7583476531814612,,
2026-02-06,11072.056813915844,7006,7006,,9237.188208616779,9237.188208616779,1.0,1.0,0.7584559112333072,,
2026-02-07,13303.245022532623,7007,7007,,9484.612892776158,9484.612892776158,1.0,1.0,0.7387755387820623,,
2026-02-08,15780.857915308781,7008,7008,,9877.291869128603,9877.291869128603,1.0,1.0,0.7095062181875427,,
