SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
82719-65Z-120,211,211.40024093597273,78.52573282948191,True,0.0
82778-5HO-130,211,210.87048980319025,75.85973572724642,True,0.0
82778-5HR-100,211,210.6227547120705,94.2793520699644,True,0.0
84548-6FN-70,211,210.5883837827887,55.98593914694544,True,0.0
67848-5ZA-120,210,209.666725972682,54.774122282292936,True,0.0
81338-6AN-130,210,209.69599173950905,59.13666299504193,True,0.0
84608-6CN-110,210,210.31993198902717,139.11657606210684,True,0.0
84628-6GV-110,210,210.15506325227386,88.94735786549342,True,0.0
81700-5ZE-120,209,209.20263453471227,79.73754969413442,True,0.0
82718-5XA-100,209,209.2857283453967,46.53376760265594,True,0.0
84460-66I-120,209,209.20455793117273,114.63787539612638,True,0.0
43205-011-120,208,207.86873668170523,81.43409330464792,True,0.0
80617-65Z-80,208,207.9106850069361,128.69495102609537,True,0.0
84434-65Z-90,207,207.36927256436468,56.71302926573694,True,0.0
84561-48B-75,207,206.9204522128137,62.04502347020793,True,0.0
45346-5HB-90,206,205.6837560375521,90.6439014760069,True,0.0
52309-4SL-L,206,205.95488142270722,69.80065140398393,True,0.0
81700-5ZE-130,206,206.1105559147115,62.04502347020793,True,0.0
58661-4PQ-M,205,204.59419844543507,74.16319211673292,True,0.0
58665-4TD-XS,205,204.76726214536487,98.15716603685239,True,0.0
81318-5IC-120,205,204.85562195761247,38.53577629594946,True,0.0
81798-1VM-120,205,204.95394139358964,0.0,True,0.0
84082-6AN-110,205,205.07420798254566,92.58280845945089,True,0.0
84082-6AN-130,205,205.09112399683522,117.54623587129238,True,0.0
84090-5KM-110,205,204.87422852331815,109.30588119165539,True,0.0
84306-6DC-70,205,205.47438408282855,44.110133873350954,True,0.0
84329-5MZ-130,205,204.58461775965532,47.01849434851695,True,0.0
84432-6AG-80,205,204.96625372983473,43.140680381628954,True,0.0
84553-64J-70,205,204.80999483600326,90.1591747301459,True,0.0
84608-6AL-120,205,204.9407544476445,39.98995653353246,True,0.0
84306-6AG-70,204,204.40022131655448,48.95740133196095,True,0.0
