Date,SKU,pdl_sku_offer_rows,pdl_sku_active_events,pdl_sku_distinct_offer_colors,pdl_sku_max_discount_pct,pdl_sku_avg_discount_pct,pdl_sku_min_promo_price,pdl_sku_total_avail_inv,pdl_sku_total_avail_plus_oo,pdl_sku_lw_unit_sales,pdl_sku_has_markdown,pdl_sku_has_final_sale,pdl_sku_has_tier1_recommendation,pdl_sku_primary_sheet_type,pdl_sku_primary_scope,pdl_sku_primary_event_name,HasSkuPDLPromotion
2026-07-07,62373-PG5-90,1,1,1,0.1123188405797102,0.1123188405797102,61.25,71.0,7454.0,0.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TY-10/12,1,1,1,0.3,0.3,24.5,758.0,2716.0,173.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TY-12/1Y,1,1,1,0.3,0.3,24.5,758.0,2716.0,173.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TY-1Y/3Y,1,1,1,0.3,0.3,24.5,758.0,2716.0,173.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TY-3Y/5Y,1,1,1,0.3,0.3,24.5,758.0,2716.0,173.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TY-5/7,1,1,1,0.3,0.3,24.5,758.0,2716.0,173.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TY-7/9,1,1,1,0.3,0.3,24.5,758.0,2716.0,173.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TZ-10/12,1,1,1,0.3,0.3,24.5,883.0,2770.0,139.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TZ-12/1Y,1,1,1,0.3,0.3,24.5,883.0,2770.0,139.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TZ-1Y/3Y,1,1,1,0.3,0.3,24.5,883.0,2770.0,139.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TZ-3Y/5Y,1,1,1,0.3,0.3,24.5,883.0,2770.0,139.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TZ-5/7,1,1,1,0.3,0.3,24.5,883.0,2770.0,139.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-5TZ-7/9,1,1,1,0.3,0.3,24.5,883.0,2770.0,139.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-GK3-10/12,1,1,1,0.3,0.3,24.5,644.0,2788.0,108.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-GK3-12/1Y,1,1,1,0.3,0.3,24.5,644.0,2788.0,108.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-GK3-1Y/3Y,1,1,1,0.3,0.3,24.5,644.0,2788.0,108.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-GK3-3Y/5Y,1,1,1,0.3,0.3,24.5,644.0,2788.0,108.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-GK3-5/7,1,1,1,0.3,0.3,24.5,644.0,2788.0,108.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64336-GK3-7/9,1,1,1,0.3,0.3,24.5,644.0,2788.0,108.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,64979-U74-L,1,1,1,,,13.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,64979-U74-M,1,1,1,,,13.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,64979-U74-S,1,1,1,,,13.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,64979-U74-XL,1,1,1,,,13.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,64979-U74-XS,1,1,1,,,13.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,64979-U74-XXL,1,1,1,,,13.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65171-2TZ-50,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65171-2TZ-60,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65171-2TZ-70,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65171-2TZ-75,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65171-2TZ-80,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65171-2TZ-85,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65171-2TZ-90,1,1,1,0.601123595505618,0.601123595505618,35.5,2041.0,4082.0,1.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65248-2KV-L,1,1,1,0.2,0.2,47.25,1049.0,2098.0,61.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65248-2KV-M,1,1,1,0.2,0.2,47.25,1049.0,2098.0,61.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65248-2KV-S,1,1,1,0.2,0.2,47.25,1049.0,2098.0,61.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65248-2KV-XL,1,1,1,0.2,0.2,47.25,1049.0,2098.0,61.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65248-2KV-XS,1,1,1,0.2,0.2,47.25,1049.0,2098.0,61.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65249-2KV-L,1,1,1,0.1016949152542372,0.1016949152542372,53.0,1074.0,2148.0,169.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65249-2KV-M,1,1,1,0.1016949152542372,0.1016949152542372,53.0,1074.0,2148.0,169.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65249-2KV-S,1,1,1,0.1016949152542372,0.1016949152542372,53.0,1074.0,2148.0,169.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65249-2KV-XL,1,1,1,0.1016949152542372,0.1016949152542372,53.0,1074.0,2148.0,169.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65249-2KV-XS,1,1,1,0.1016949152542372,0.1016949152542372,53.0,1074.0,2148.0,169.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,65593-1OZ-50,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-60,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-70,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-75,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-80,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-85,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-90,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65593-1OZ-OS,1,1,1,,,7.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65622-26U-OS,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-100,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-110,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-120,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-130,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-140,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-150,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-85,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65642-4PR-90,1,1,1,0.6000000000000001,0.6000000000000001,15.99,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,65695-NH4-OS,1,1,1,0.7000000000000001,0.7000000000000001,17.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66356-VJ4-L,1,1,1,0.7000000000000001,0.7000000000000001,14.79,59.0,118.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66356-VJ4-M,1,1,1,0.7000000000000001,0.7000000000000001,14.79,59.0,118.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66356-VJ4-S,1,1,1,0.7000000000000001,0.7000000000000001,14.79,59.0,118.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66356-VJ4-XL,1,1,1,0.7000000000000001,0.7000000000000001,14.79,59.0,118.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66356-VJ4-XS,1,1,1,0.7000000000000001,0.7000000000000001,14.79,59.0,118.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66356-VJ4-XXL,1,1,1,0.7000000000000001,0.7000000000000001,14.79,59.0,118.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66358-VJ4-L,1,1,1,0.7000000000000001,0.7000000000000001,15.79,31.0,62.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66358-VJ4-M,1,1,1,0.7000000000000001,0.7000000000000001,15.79,31.0,62.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66358-VJ4-S,1,1,1,0.7000000000000001,0.7000000000000001,15.79,31.0,62.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66358-VJ4-XL,1,1,1,0.7000000000000001,0.7000000000000001,15.79,31.0,62.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66358-VJ4-XS,1,1,1,0.7000000000000001,0.7000000000000001,15.79,31.0,62.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66358-VJ4-XXL,1,1,1,0.7000000000000001,0.7000000000000001,15.79,31.0,62.0,1.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66359-VJ4-L,1,1,1,0.7000000000000001,0.7000000000000001,15.79,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66359-VJ4-M,1,1,1,0.7000000000000001,0.7000000000000001,15.79,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66359-VJ4-S,1,1,1,0.7000000000000001,0.7000000000000001,15.79,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66359-VJ4-XL,1,1,1,0.7000000000000001,0.7000000000000001,15.79,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66359-VJ4-XS,1,1,1,0.7000000000000001,0.7000000000000001,15.79,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66359-VJ4-XXL,1,1,1,0.7000000000000001,0.7000000000000001,15.79,0.0,0.0,2.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-3UK-100,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-110,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-120,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-130,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-140,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-150,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-85,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-3UK-90,1,1,1,0.3,0.3,24.5,2305.0,4610.0,27.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66716-4SF-100,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-110,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-120,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-130,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-140,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-150,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-85,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66716-4SF-90,1,1,1,,,13.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-100,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-110,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-120,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-130,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-140,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-150,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-85,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66736-3XX-90,1,1,1,0.7000000000000001,0.7000000000000001,22.79,0.0,0.0,0.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66826-UZ1-100,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-110,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-120,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-130,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-140,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-150,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-85,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66826-UZ1-90,1,1,1,0.1014492753623188,0.1014492753623188,62.0,2628.0,5263.0,59.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66934-31P-50,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66934-31P-60,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66934-31P-70,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66934-31P-75,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66934-31P-80,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66934-31P-85,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66934-31P-90,1,1,1,,,21.79,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5AC-50,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5AC-60,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5AC-70,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5AC-75,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5AC-80,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5AC-85,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5AC-90,1,1,1,0.5,0.5,29.5,1726.0,3452.0,9.0,False,False,False,aggregate_promo_offers,Sleep/PJs,7.7.26 Xmas in July Sleep Starting @ $20 PDL,True
2026-07-07,66936-5DI-50,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-60,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-70,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-75,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-80,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-85,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-90,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66936-5DI-OS,1,1,1,,,23.99,,0.0,,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CF-L,1,1,1,0.6000000000000001,0.6000000000000001,19.79,96.0,192.0,12.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CF-M,1,1,1,0.6000000000000001,0.6000000000000001,19.79,96.0,192.0,12.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CF-S,1,1,1,0.6000000000000001,0.6000000000000001,19.79,96.0,192.0,12.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CF-XL,1,1,1,0.6000000000000001,0.6000000000000001,19.79,96.0,192.0,12.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CF-XS,1,1,1,0.6000000000000001,0.6000000000000001,19.79,96.0,192.0,12.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CF-XXL,1,1,1,0.6000000000000001,0.6000000000000001,19.79,96.0,192.0,12.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CH-L,1,1,1,0.6000000000000001,0.6000000000000001,19.79,484.0,968.0,17.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CH-M,1,1,1,0.6000000000000001,0.6000000000000001,19.79,484.0,968.0,17.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CH-S,1,1,1,0.6000000000000001,0.6000000000000001,19.79,484.0,968.0,17.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CH-XL,1,1,1,0.6000000000000001,0.6000000000000001,19.79,484.0,968.0,17.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CH-XS,1,1,1,0.6000000000000001,0.6000000000000001,19.79,484.0,968.0,17.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2CH-XXL,1,1,1,0.6000000000000001,0.6000000000000001,19.79,484.0,968.0,17.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2FV-L,1,1,1,0.6000000000000001,0.6000000000000001,19.99,105.0,210.0,7.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2FV-M,1,1,1,0.6000000000000001,0.6000000000000001,19.99,105.0,210.0,7.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
2026-07-07,66994-2FV-S,1,1,1,0.6000000000000001,0.6000000000000001,19.99,105.0,210.0,7.0,False,False,False,promo_detail,Sleep/PJs|Clearance,Clearance Offers,True
